#iter   OP_diff   mu  QuantEnergy.real  .imag  ClassEnergy.real  .imag  Total_n_up    Total_n_dn   Energy_diff
147   4.0740581341e-03   6.3951680064e+02   1.0702737547e+04  0.0000000000e+00  -4.2780383694e+03   2.5590539154e-16   1.0005109532e+00  9.9948904679e-01   6.6189028079e-02
148   3.8821651055e-03   6.3951680064e+02   1.0702846998e+04  0.0000000000e+00  -4.2782109106e+03   1.6124462063e-15   1.0004991522e+00  9.9950084779e-01   6.3089429899e-02
149   3.6985715291e-03   6.3951680064e+02   1.0702951093e+04  0.0000000000e+00  -4.2783751389e+03   1.1284932287e-15   1.0004876320e+00  9.9951236799e-01   6.0134042309e-02
150   3.5230131886e-03   6.3951680064e+02   1.0703050059e+04  0.0000000000e+00  -4.2785314218e+03   8.8957953971e-16   1.0004763856e+00  9.9952361440e-01   5.7316816021e-02
151   3.3552229403e-03   6.3951680064e+02   1.0703144120e+04  0.0000000000e+00  -4.2786801145e+03   1.1749034383e-15   1.0004654062e+00  9.9953459382e-01   5.4631826531e-02
152   3.1949323792e-03   6.3951680064e+02   1.0703233491e+04  0.0000000000e+00  -4.2788215591e+03   2.1647091889e-15   1.0004546871e+00  9.9954531293e-01   5.2073293544e-02
153   3.0418733058e-03   6.3951680064e+02   1.0703318382e+04  0.0000000000e+00  -4.2789560857e+03   7.7233149999e-16   1.0004442218e+00  9.9955577820e-01   4.9635596058e-02
154   2.8957790079e-03   6.3951680064e+02   1.0703398995e+04  0.0000000000e+00  -4.2790840116e+03   4.6709274476e-16   1.0004340040e+00  9.9956599598e-01   4.7313284173e-02
155   2.7563853730e-03   6.3951680064e+02   1.0703475524e+04  0.0000000000e+00  -4.2792056423e+03   2.0840301820e-15   1.0004240276e+00  9.9957597243e-01   4.5101087523e-02
156   2.6234318445e-03   6.3951680064e+02   1.0703548159e+04  0.0000000000e+00  -4.2793212712e+03   -3.0276009523e-16   1.0004142864e+00  9.9958571357e-01   4.2993921159e-02
157   2.4966622361e-03   6.3951680064e+02   1.0703617081e+04  0.0000000000e+00  -4.2794311801e+03   4.0566761855e-16   1.0004047747e+00  9.9959522525e-01   4.0986888946e-02
158   2.3758254169e-03   6.3951680064e+02   1.0703682465e+04  0.0000000000e+00  -4.2795356393e+03   1.1334586497e-15   1.0003954868e+00  9.9960451318e-01   3.9075285190e-02
159   2.2606758800e-03   6.3951680064e+02   1.0703744479e+04  0.0000000000e+00  -4.2796349078e+03   1.9470081616e-15   1.0003864171e+00  9.9961358291e-01   3.7254594470e-02
160   2.1509742062e-03   6.3951680064e+02   1.0703803285e+04  0.0000000000e+00  -4.2797292341e+03   1.3217527176e-15   1.0003775602e+00  9.9962243983e-01   3.5520489987e-02
161   2.0464874339e-03   6.3951680064e+02   1.0703859038e+04  0.0000000000e+00  -4.2798188557e+03   3.7076708249e-16   1.0003689108e+00  9.9963108922e-01   3.3868831039e-02
162   1.9469893455e-03   6.3951680064e+02   1.0703911886e+04  0.0000000000e+00  -4.2799040001e+03   3.6170627765e-16   1.0003604638e+00  9.9963953619e-01   3.2295659270e-02
163   1.8522606794e-03   6.3951680064e+02   1.0703961974e+04  0.0000000000e+00  -4.2799848848e+03   1.2072350744e-15   1.0003522143e+00  9.9964778573e-01   3.0797194392e-02
164   1.7620892763e-03   6.3951680064e+02   1.0704009437e+04  0.0000000000e+00  -4.2800617177e+03   -2.7023256113e-16   1.0003441573e+00  9.9965584268e-01   2.9369829198e-02
165   1.6762701685e-03   6.3951680064e+02   1.0704054406e+04  0.0000000000e+00  -4.2801346974e+03   1.5489385395e-16   1.0003362882e+00  9.9966371177e-01   2.8010124230e-02
166   1.5946056187e-03   6.3951680064e+02   1.0704097008e+04  0.0000000000e+00  -4.2802040134e+03   4.2580637690e-16   1.0003286024e+00  9.9967139760e-01   2.6714802018e-02
167   1.5169051152e-03   6.3951680064e+02   1.0704137360e+04  0.0000000000e+00  -4.2802698467e+03   7.7886598485e-17   1.0003210954e+00  9.9967890462e-01   2.5480741300e-02
168   1.4429853296e-03   6.3951680064e+02   1.0704175578e+04  0.0000000000e+00  -4.2803323699e+03   -1.9821314835e-16   1.0003137628e+00  9.9968623720e-01   2.4304970799e-02
169   1.3726700425e-03   6.3951680064e+02   1.0704211771e+04  0.0000000000e+00  -4.2803917475e+03   1.7148670545e-15   1.0003066004e+00  9.9969339956e-01   2.3184663367e-02
170   1.3057900419e-03   6.3951680064e+02   1.0704246043e+04  0.0000000000e+00  -4.2804481363e+03   -8.8611485662e-16   1.0002996042e+00  9.9970039584e-01   2.2117129689e-02
171   1.2421829986e-03   6.3951680064e+02   1.0704278493e+04  0.0000000000e+00  -4.2805016858e+03   3.9597431230e-16   1.0002927699e+00  9.9970723005e-01   2.1099812407e-02
172   1.1816933225e-03   6.3951680064e+02   1.0704309215e+04  0.0000000000e+00  -4.2805525383e+03   2.0979135643e-16   1.0002860939e+00  9.9971390610e-01   2.0130280133e-02
173   1.1241720042e-03   6.3951680064e+02   1.0704338300e+04  0.0000000000e+00  -4.2806008292e+03   -2.2918379825e-16   1.0002795722e+00  9.9972042778e-01   1.9206221656e-02
174   1.0694764429e-03   6.3951680064e+02   1.0704365833e+04  0.0000000000e+00  -4.2806466876e+03   1.2464440334e-15   1.0002732012e+00  9.9972679881e-01   1.8325440285e-02
175   1.0174702660e-03   6.3951680064e+02   1.0704391895e+04  0.0000000000e+00  -4.2806902360e+03   1.0501092608e-15   1.0002669772e+00  9.9973302280e-01   1.7485848415e-02
176   9.6802314015e-04   6.3951680064e+02   1.0704416565e+04  0.0000000000e+00  -4.2807315913e+03   3.6241122329e-16   1.0002608967e+00  9.9973910325e-01   1.6685462186e-02
177   9.2101057813e-04   6.3951680064e+02   1.0704439916e+04  0.0000000000e+00  -4.2807708644e+03   -3.1284028935e-16   1.0002549564e+00  9.9974504360e-01   1.5922396409e-02
178   8.7631374149e-04   6.3951680064e+02   1.0704462017e+04  0.0000000000e+00  -4.2808081608e+03   -1.7909356050e-16   1.0002491528e+00  9.9975084717e-01   1.5194859616e-02
179   8.3381924197e-04   6.3951680064e+02   1.0704482936e+04  0.0000000000e+00  -4.2808435808e+03   3.0247493572e-16   1.0002434828e+00  9.9975651722e-01   1.4501149501e-02
180   7.9341894222e-04   6.3951680064e+02   1.0704502735e+04  0.0000000000e+00  -4.2808772197e+03   -9.5802263553e-16   1.0002379431e+00  9.9976205692e-01   1.3839648311e-02
181   7.5500975733e-04   6.3951680064e+02   1.0704521475e+04  0.0000000000e+00  -4.2809091679e+03   9.3941734360e-17   1.0002325307e+00  9.9976746934e-01   1.3208818556e-02
182   7.1849345806e-04   6.3951680064e+02   1.0704539211e+04  0.0000000000e+00  -4.2809395116e+03   6.5560933416e-16   1.0002272425e+00  9.9977275749e-01   1.2607198965e-02
183   6.8377647667e-04   6.3951680064e+02   1.0704555999e+04  0.0000000000e+00  -4.2809683324e+03   7.8726979446e-16   1.0002220757e+00  9.9977792431e-01   1.2033400672e-02
184   6.5076971598e-04   6.3951680064e+02   1.0704571888e+04  0.0000000000e+00  -4.2809957078e+03   3.5990292157e-16   1.0002170274e+00  9.9978297264e-01   1.1486103269e-02
185   6.1938836234e-04   6.3951680064e+02   1.0704586928e+04  0.0000000000e+00  -4.2810217115e+03   1.5457108489e-16   1.0002120947e+00  9.9978790528e-01   1.0964051610e-02
186   5.8955170290e-04   6.3951680064e+02   1.0704601163e+04  0.0000000000e+00  -4.2810464133e+03   -1.3070737515e-15   1.0002072751e+00  9.9979272494e-01   1.0466052184e-02
187   5.6118294760e-04   6.3951680064e+02   1.0704614639e+04  0.0000000000e+00  -4.2810698796e+03   -2.0027930714e-16   1.0002025657e+00  9.9979743426e-01   9.9909701185e-03
188   5.3420905614e-04   6.3951680064e+02   1.0704627395e+04  0.0000000000e+00  -4.2810921734e+03   2.6959789819e-17   1.0001979642e+00  9.9980203582e-01   9.5377261396e-03
189   5.0856057025e-04   6.3951680064e+02   1.0704639470e+04  0.0000000000e+00  -4.2811133544e+03   1.2089647427e-16   1.0001934678e+00  9.9980653215e-01   9.1052936514e-03
190   4.8417145128e-04   6.3951680064e+02   1.0704650903e+04  0.0000000000e+00  -4.2811334793e+03   -1.2042420789e-15   1.0001890743e+00  9.9981092570e-01   8.6926961394e-03
191   4.6097892333e-04   6.3951680064e+02   1.0704661726e+04  0.0000000000e+00  -4.2811526018e+03   2.6310016839e-16   1.0001847811e+00  9.9981521886e-01   8.2990045448e-03
192   4.3892332190e-04   6.3951680064e+02   1.0704671974e+04  0.0000000000e+00  -4.2811707731e+03   4.6679424529e-16   1.0001805860e+00  9.9981941396e-01   7.9233348461e-03
193   4.1794794818e-04   6.3951680064e+02   1.0704681678e+04  0.0000000000e+00  -4.2811880415e+03   -7.0920772508e-16   1.0001764867e+00  9.9982351329e-01   7.5648457969e-03
194   3.9799892884e-04   6.3951680064e+02   1.0704690866e+04  0.0000000000e+00  -4.2812044528e+03   1.1843370109e-15   1.0001724809e+00  9.9982751907e-01   7.2227367455e-03
195   3.7902508135e-04   6.3951680064e+02   1.0704699568e+04  0.0000000000e+00  -4.2812200508e+03   -8.6470382773e-16   1.0001685665e+00  9.9983143347e-01   6.8962455616e-03
196   3.6097778474e-04   6.3951680064e+02   1.0704707809e+04  0.0000000000e+00  -4.2812348766e+03   -9.9441458583e-16   1.0001647414e+00  9.9983525860e-01   6.5846467241e-03
197   3.4381085572e-04   6.3951680064e+02   1.0704715615e+04  0.0000000000e+00  -4.2812489695e+03   8.7925232793e-16   1.0001610035e+00  9.9983899652e-01   6.2872494036e-03
198   3.2748043005e-04   6.3951680064e+02   1.0704723008e+04  0.0000000000e+00  -4.2812623666e+03   3.0496403915e-16   1.0001573507e+00  9.9984264927e-01   6.0033958407e-03
199   3.1194484899e-04   6.3951680064e+02   1.0704730013e+04  0.0000000000e+00  -4.2812751031e+03   6.5861882889e-16   1.0001537812e+00  9.9984621879e-01   5.7324595864e-03
200   2.9716455077e-04   6.3951680064e+02   1.0704736648e+04  0.0000000000e+00  -4.2812872126e+03   -8.1290988079e-17   1.0001502930e+00  9.9984970701e-01   5.4738439894e-03
201   2.8310196689e-04   6.3951680064e+02   1.0704742935e+04  0.0000000000e+00  -4.2812987266e+03   6.0113089879e-16   1.0001468842e+00  9.9985311581e-01   5.2269806674e-03
202   2.6972142315e-04   6.3951680064e+02   1.0704748892e+04  0.0000000000e+00  -4.2813096752e+03   -5.7407326692e-16   1.0001435530e+00  9.9985644701e-01   4.9913282137e-03
203   2.5698904516e-04   6.3951680064e+02   1.0704754538e+04  0.0000000000e+00  -4.2813200871e+03   -4.5565264233e-16   1.0001402976e+00  9.9985970241e-01   4.7663707546e-03
204   2.4487266829e-04   6.3951680064e+02   1.0704759888e+04  0.0000000000e+00  -4.2813299891e+03   1.0302684147e-15   1.0001371163e+00  9.9986288373e-01   4.5516167111e-03
205   2.3334175183e-04   6.3951680064e+02   1.0704764960e+04  0.0000000000e+00  -4.2813394070e+03   -8.0811568280e-16   1.0001340073e+00  9.9986599269e-01   4.3465976623e-03
206   2.2236729723e-04   6.3951680064e+02   1.0704769767e+04  0.0000000000e+00  -4.2813483651e+03   4.8876993768e-16   1.0001309691e+00  9.9986903095e-01   4.1508671502e-03
207   2.1192177025e-04   6.3951680064e+02   1.0704774324e+04  0.0000000000e+00  -4.2813568864e+03   -1.2023744884e-15   1.0001279999e+00  9.9987200013e-01   3.9639996603e-03
208   2.0197902685e-04   6.3951680064e+02   1.0704778645e+04  0.0000000000e+00  -4.2813649929e+03   -7.8275022836e-17   1.0001250982e+00  9.9987490181e-01   3.7855895453e-03
209   1.9251424273e-04   6.3951680064e+02   1.0704782742e+04  0.0000000000e+00  -4.2813727052e+03   1.0246953417e-15   1.0001222625e+00  9.9987773753e-01   3.6152501407e-03
210   1.8350384628e-04   6.3951680064e+02   1.0704786628e+04  0.0000000000e+00  -4.2813800432e+03   7.5575422555e-16   1.0001194912e+00  9.9988050882e-01   3.4526127483e-03
211   1.7492545487e-04   6.3951680064e+02   1.0704790313e+04  0.0000000000e+00  -4.2813870255e+03   6.3782380026e-16   1.0001167828e+00  9.9988321715e-01   3.2973258549e-03
212   1.6675781426e-04   6.3951680064e+02   1.0704793808e+04  0.0000000000e+00  -4.2813936698e+03   -3.0429482803e-16   1.0001141360e+00  9.9988586395e-01   3.1490542715e-03
213   1.5898074105e-04   6.3951680064e+02   1.0704797123e+04  0.0000000000e+00  -4.2813999929e+03   -5.5699455988e-16   1.0001115494e+00  9.9988845064e-01   3.0074783526e-03
214   1.5157506806e-04   6.3951680064e+02   1.0704800269e+04  0.0000000000e+00  -4.2814060108e+03   6.0127132057e-16   1.0001090214e+00  9.9989097859e-01   2.8722932557e-03
215   1.4452259237e-04   6.3951680064e+02   1.0704803254e+04  0.0000000000e+00  -4.2814117387e+03   -1.1318744904e-15   1.0001065509e+00  9.9989344913e-01   2.7432081879e-03
216   1.3780602607e-04   6.3951680064e+02   1.0704806086e+04  0.0000000000e+00  -4.2814171908e+03   2.5362366953e-16   1.0001041364e+00  9.9989586359e-01   2.6199458980e-03
217   1.3140894942e-04   6.3951680064e+02   1.0704808774e+04  0.0000000000e+00  -4.2814223809e+03   -4.9761752494e-16   1.0001017768e+00  9.9989822324e-01   2.5022417749e-03
218   1.2531576650e-04   6.3951680064e+02   1.0704811325e+04  0.0000000000e+00  -4.2814273219e+03   -8.9159576149e-18   1.0000994707e+00  9.9990052933e-01   2.3898435220e-03
219   1.1951166303e-04   6.3951680064e+02   1.0704813746e+04  0.0000000000e+00  -4.2814320260e+03   2.4060237303e-16   1.0000972169e+00  9.9990278309e-01   2.2825103615e-03
220   1.1398256639e-04   6.3951680064e+02   1.0704816045e+04  0.0000000000e+00  -4.2814365050e+03   1.2033166280e-15   1.0000950143e+00  9.9990498570e-01   2.1800126215e-03
221   1.0871510771e-04   6.3951680064e+02   1.0704818228e+04  0.0000000000e+00  -4.2814407699e+03   2.6708460512e-16   1.0000928617e+00  9.9990713834e-01   2.0821311609e-03
222   1.0369658582e-04   6.3951680064e+02   1.0704820301e+04  0.0000000000e+00  -4.2814448311e+03   5.8870255830e-16   1.0000907579e+00  9.9990924213e-01   1.9886568716e-03
223   9.8914933209e-05   6.3951680064e+02   1.0704822269e+04  0.0000000000e+00  -4.2814486987e+03   4.0687020987e-16   1.0000887018e+00  9.9991129821e-01   1.8993902395e-03
224   9.4358683568e-05   6.3951680064e+02   1.0704824138e+04  0.0000000000e+00  -4.2814523822e+03   -3.8564140343e-16   1.0000866924e+00  9.9991330765e-01   1.8141408582e-03
225   9.0016941134e-05   6.3951680064e+02   1.0704825914e+04  0.0000000000e+00  -4.2814558906e+03   2.8537539813e-16   1.0000847285e+00  9.9991527151e-01   1.7327270680e-03
226   8.5879351567e-05   6.3951680064e+02   1.0704827601e+04  0.0000000000e+00  -4.2814592323e+03   -5.0182221029e-16   1.0000828092e+00  9.9991719083e-01   1.6549754337e-03
227   8.1936074329e-05   6.3951680064e+02   1.0704829203e+04  0.0000000000e+00  -4.2814624155e+03   5.5445772747e-16   1.0000809334e+00  9.9991906663e-01   1.5807204963e-03
228   7.8177756526e-05   6.3951680064e+02   1.0704830726e+04  0.0000000000e+00  -4.2814654480e+03   -1.0311161540e-15   1.0000791001e+00  9.9992089989e-01   1.5098043004e-03
229   7.4595508070e-05   6.3951680064e+02   1.0704832173e+04  0.0000000000e+00  -4.2814683369e+03   -5.0218474193e-16   1.0000773084e+00  9.9992269159e-01   1.4420761245e-03
230   7.1180878144e-05   6.3951680064e+02   1.0704833548e+04  0.0000000000e+00  -4.2814710894e+03   4.5577184590e-16   1.0000755573e+00  9.9992444266e-01   1.3773920646e-03
231   6.7925832904e-05   6.3951680064e+02   1.0704834855e+04  0.0000000000e+00  -4.2814737119e+03   9.3091638586e-16   1.0000738460e+00  9.9992615403e-01   1.3156147825e-03
232   6.4822734295e-05   6.3951680064e+02   1.0704836097e+04  0.0000000000e+00  -4.2814762108e+03   -1.8768259412e-16   1.0000721734e+00  9.9992782661e-01   1.2566131709e-03
233   6.1864320019e-05   6.3951680064e+02   1.0704837278e+04  0.0000000000e+00  -4.2814785921e+03   5.1484858289e-16   1.0000705387e+00  9.9992946128e-01   1.2002621124e-03
234   5.9043684474e-05   6.3951680064e+02   1.0704838401e+04  0.0000000000e+00  -4.2814808613e+03   -1.4077915388e-16   1.0000689411e+00  9.9993105889e-01   1.1464420941e-03
235   5.6354260771e-05   6.3951680064e+02   1.0704839468e+04  0.0000000000e+00  -4.2814830240e+03   6.1681020523e-16   1.0000673797e+00  9.9993262029e-01   1.0950391443e-03
236   5.3789803589e-05   6.3951680064e+02   1.0704840484e+04  0.0000000000e+00  -4.2814850851e+03   -5.9073747849e-16   1.0000658537e+00  9.9993414631e-01   1.0459443210e-03
237   5.1344372982e-05   6.3951680064e+02   1.0704841449e+04  0.0000000000e+00  -4.2814870496e+03   -8.9225646337e-16   1.0000643623e+00  9.9993563774e-01   9.9905370280e-04
238   4.9012318991e-05   6.3951680064e+02   1.0704842367e+04  0.0000000000e+00  -4.2814889222e+03   4.0077769559e-16   1.0000629046e+00  9.9993709537e-01   9.5426806183e-04
239   4.6788267073e-05   6.3951680064e+02   1.0704843241e+04  0.0000000000e+00  -4.2814907072e+03   -5.7983212236e-16   1.0000614800e+00  9.9993851997e-01   9.1149266700e-04
240   4.4667104281e-05   6.3951680064e+02   1.0704844072e+04  0.0000000000e+00  -4.2814924087e+03   -6.3461551303e-16   1.0000600877e+00  9.9993991229e-01   8.7063703177e-04
241   4.2643966116e-05   6.3951680064e+02   1.0704844862e+04  0.0000000000e+00  -4.2814940308e+03   -3.4689637459e-16   1.0000587269e+00  9.9994127305e-01   8.3161480961e-04
242   4.0714224130e-05   6.3951680064e+02   1.0704845614e+04  0.0000000000e+00  -4.2814955773e+03   5.1943349701e-16   1.0000573970e+00  9.9994260299e-01   7.9434352574e-04
243   3.8873474111e-05   6.3951680064e+02   1.0704846330e+04  0.0000000000e+00  -4.2814970518e+03   -1.0968407055e-15   1.0000560972e+00  9.9994390279e-01   7.5874445065e-04
244   3.7117524890e-05   6.3951680064e+02   1.0704847011e+04  0.0000000000e+00  -4.2814984576e+03   7.8224148772e-16   1.0000548269e+00  9.9994517315e-01   7.2474240642e-04
245   3.5442387739e-05   6.3951680064e+02   1.0704847659e+04  0.0000000000e+00  -4.2814997980e+03   -7.1543386740e-16   1.0000535853e+00  9.9994641472e-01   6.9226559572e-04
246   3.3844266284e-05   6.3951680064e+02   1.0704848276e+04  0.0000000000e+00  -4.2815010762e+03   -1.5818566080e-16   1.0000523718e+00  9.9994762816e-01   6.6124548357e-04
247   3.2319546977e-05   6.3951680064e+02   1.0704848864e+04  0.0000000000e+00  -4.2815022951e+03   -6.1917157638e-16   1.0000511859e+00  9.9994881412e-01   6.3161658181e-04
248   3.0864790009e-05   6.3951680064e+02   1.0704849423e+04  0.0000000000e+00  -4.2815034574e+03   5.3967196089e-16   1.0000500268e+00  9.9994997320e-01   6.0331643090e-04
249   2.9476720722e-05   6.3951680064e+02   1.0704849955e+04  0.0000000000e+00  -4.2815045659e+03   -3.3082837993e-16   1.0000488940e+00  9.9995110604e-01   5.7628530158e-04
250   2.8152221451e-05   6.3951680064e+02   1.0704850461e+04  0.0000000000e+00  -4.2815056231e+03   -7.4139981829e-16   1.0000477868e+00  9.9995221320e-01   5.5046623311e-04
251   2.6888323762e-05   6.3951680064e+02   1.0704850944e+04  0.0000000000e+00  -4.2815066313e+03   -7.9491328964e-16   1.0000467047e+00  9.9995329529e-01   5.2580477222e-04
252   2.5682201125e-05   6.3951680064e+02   1.0704851403e+04  0.0000000000e+00  -4.2815075930e+03   -1.1106957563e-15   1.0000456471e+00  9.9995435287e-01   5.0224895404e-04
253   2.4531161920e-05   6.3951680064e+02   1.0704851841e+04  0.0000000000e+00  -4.2815085103e+03   -4.4805380548e-16   1.0000446135e+00  9.9995538649e-01   4.7974914378e-04
254   2.3432642820e-05   6.3951680064e+02   1.0704852258e+04  0.0000000000e+00  -4.2815093853e+03   -1.5566442383e-15   1.0000436033e+00  9.9995639670e-01   4.5825791221e-04
255   2.2384202499e-05   6.3951680064e+02   1.0704852655e+04  0.0000000000e+00  -4.2815102199e+03   -1.1970816716e-16   1.0000426160e+00  9.9995738403e-01   4.3773003472e-04
256   2.1383515667e-05   6.3951680064e+02   1.0704853033e+04  0.0000000000e+00  -4.2815110161e+03   6.9156727222e-16   1.0000416510e+00  9.9995834900e-01   4.1812223844e-04
257   2.0428367412e-05   6.3951680064e+02   1.0704853393e+04  0.0000000000e+00  -4.2815117756e+03   -1.3483059971e-15   1.0000407079e+00  9.9995929211e-01   3.9939324688e-04
258   1.9516647790e-05   6.3951680064e+02   1.0704853736e+04  0.0000000000e+00  -4.2815125002e+03   5.3765802413e-16   1.0000397861e+00  9.9996021386e-01   3.8150364799e-04
259   1.8646346748e-05   6.3951680064e+02   1.0704854063e+04  0.0000000000e+00  -4.2815131914e+03   -1.0317129034e-15   1.0000388853e+00  9.9996111474e-01   3.6441575412e-04
260   1.7815549239e-05   6.3951680064e+02   1.0704854374e+04  0.0000000000e+00  -4.2815138510e+03   -1.4366970785e-15   1.0000380048e+00  9.9996199521e-01   3.4809364388e-04
261   1.7022430632e-05   6.3951680064e+02   1.0704854671e+04  0.0000000000e+00  -4.2815144802e+03   -1.1404759450e-15   1.0000371443e+00  9.9996285574e-01   3.3250289380e-04
262   1.6265252315e-05   6.3951680064e+02   1.0704854954e+04  0.0000000000e+00  -4.2815150806e+03   -8.8979504728e-16   1.0000363032e+00  9.9996369678e-01   3.1761078662e-04
263   1.5542357563e-05   6.3951680064e+02   1.0704855223e+04  0.0000000000e+00  -4.2815156534e+03   4.2468808490e-18   1.0000354812e+00  9.9996451878e-01   3.0338593569e-04
264   1.4852167536e-05   6.3951680064e+02   1.0704855480e+04  0.0000000000e+00  -4.2815162000e+03   -2.5456954338e-16   1.0000346778e+00  9.9996532216e-01   2.8979842773e-04
265   1.4193177572e-05   6.3951680064e+02   1.0704855725e+04  0.0000000000e+00  -4.2815167216e+03   6.7996047216e-16   1.0000338927e+00  9.9996610734e-01   2.7681969368e-04
266   1.3563953585e-05   6.3951680064e+02   1.0704855958e+04  0.0000000000e+00  -4.2815172193e+03   -7.7759799899e-16   1.0000331253e+00  9.9996687475e-01   2.6442243234e-04
267   1.2963128683e-05   6.3951680064e+02   1.0704856180e+04  0.0000000000e+00  -4.2815176943e+03   2.0852944146e-16   1.0000323752e+00  9.9996762477e-01   2.5258058213e-04
268   1.2389399941e-05   6.3951680064e+02   1.0704856392e+04  0.0000000000e+00  -4.2815181475e+03   1.7359646776e-16   1.0000316422e+00  9.9996835781e-01   2.4126921653e-04
269   1.1841525342e-05   6.3951680064e+02   1.0704856594e+04  0.0000000000e+00  -4.2815185801e+03   -4.8750400635e-16   1.0000309257e+00  9.9996907425e-01   2.3046458682e-04
270   1.1318320853e-05   6.3951680064e+02   1.0704856787e+04  0.0000000000e+00  -4.2815189928e+03   -1.5721497925e-15   1.0000302255e+00  9.9996977447e-01   2.2014397109e-04
271   1.0818657660e-05   6.3951680064e+02   1.0704856971e+04  0.0000000000e+00  -4.2815193868e+03   -4.9274608762e-16   1.0000295412e+00  9.9997045883e-01   2.1028564606e-04
272   1.0341459524e-05   6.3951680064e+02   1.0704857146e+04  0.0000000000e+00  -4.2815197628e+03   -4.0227138554e-16   1.0000288723e+00  9.9997112769e-01   2.0086893619e-04
273   9.8857002993e-06   6.3951680064e+02   1.0704857313e+04  0.0000000000e+00  -4.2815201216e+03   -9.4804764571e-16   1.0000282186e+00  9.9997178141e-01   1.9187399175e-04
274   9.4504015256e-06   6.3951680064e+02   1.0704857472e+04  0.0000000000e+00  -4.2815204641e+03   4.0202208033e-16   1.0000275797e+00  9.9997242033e-01   1.8328196893e-04
275   9.0346301792e-06   6.3951680064e+02   1.0704857624e+04  0.0000000000e+00  -4.2815207910e+03   -8.5499180117e-16   1.0000269552e+00  9.9997304477e-01   1.7507479606e-04
276   8.6374964996e-06   6.3951680064e+02   1.0704857768e+04  0.0000000000e+00  -4.2815211030e+03   -9.1464587530e-16   1.0000263449e+00  9.9997365508e-01   1.6723522640e-04
277   8.2581519699e-06   6.3951680064e+02   1.0704857907e+04  0.0000000000e+00  -4.2815214008e+03   -8.6366974360e-17   1.0000257484e+00  9.9997425157e-01   1.5974673443e-04
278   7.8957873232e-06   6.3951680064e+02   1.0704858038e+04  0.0000000000e+00  -4.2815216851e+03   -6.2928901557e-16   1.0000251655e+00  9.9997483455e-01   1.5259367228e-04
279   7.5496307392e-06   6.3951680064e+02   1.0704858164e+04  0.0000000000e+00  -4.2815219565e+03   -4.5894330616e-17   1.0000245957e+00  9.9997540433e-01   1.4576095418e-04
280   7.2189460362e-06   6.3951680064e+02   1.0704858284e+04  0.0000000000e+00  -4.2815222155e+03   -1.3674145507e-16   1.0000240388e+00  9.9997596120e-01   1.3923424194e-04
281   6.9030310061e-06   6.3951680064e+02   1.0704858398e+04  0.0000000000e+00  -4.2815224627e+03   1.5924727175e-16   1.0000234945e+00  9.9997650547e-01   1.3299985858e-04
282   6.6012158155e-06   6.3951680064e+02   1.0704858507e+04  0.0000000000e+00  -4.2815226988e+03   8.4361473616e-16   1.0000229626e+00  9.9997703742e-01   1.2704464098e-04
283   6.3128614881e-06   6.3951680064e+02   1.0704858611e+04  0.0000000000e+00  -4.2815229241e+03   1.0409879517e-15   1.0000224427e+00  9.9997755732e-01   1.2135613724e-04
284   6.0373584548e-06   6.3951680064e+02   1.0704858710e+04  0.0000000000e+00  -4.2815231392e+03   2.0010532596e-17   1.0000219346e+00  9.9997806545e-01   1.1592238661e-04
285   5.7741251677e-06   6.3951680064e+02   1.0704858805e+04  0.0000000000e+00  -4.2815233445e+03   -2.0608567463e-16   1.0000214379e+00  9.9997856207e-01   1.1073196401e-04
286   5.5226067920e-06   6.3951680064e+02   1.0704858895e+04  0.0000000000e+00  -4.2815235405e+03   -1.0597348210e-15   1.0000209526e+00  9.9997904745e-01   1.0577397370e-04
287   5.2822739602e-06   6.3951680064e+02   1.0704858981e+04  0.0000000000e+00  -4.2815237277e+03   6.8446645175e-17   1.0000204782e+00  9.9997952183e-01   1.0103801560e-04
288   5.0526215839e-06   6.3951680064e+02   1.0704859063e+04  0.0000000000e+00  -4.2815239063e+03   -1.9692401721e-16   1.0000200145e+00  9.9997998548e-01   9.6514132565e-05
289   4.8331677051e-06   6.3951680064e+02   1.0704859141e+04  0.0000000000e+00  -4.2815240769e+03   4.7437741589e-16   1.0000195614e+00  9.9998043863e-01   9.2192821285e-05
290   4.6234524395e-06   6.3951680064e+02   1.0704859216e+04  0.0000000000e+00  -4.2815242398e+03   -1.0540743059e-15   1.0000191185e+00  9.9998088152e-01   8.8065017735e-05
291   4.4230369361e-06   6.3951680064e+02   1.0704859288e+04  0.0000000000e+00  -4.2815243953e+03   -1.9677505356e-15   1.0000186856e+00  9.9998131437e-01   8.4122058070e-05
292   4.2315023923e-06   6.3951680064e+02   1.0704859356e+04  0.0000000000e+00  -4.2815245437e+03   -9.2638333685e-16   1.0000182626e+00  9.9998173743e-01   8.0355654063e-05
293   4.0484491479e-06   6.3951680064e+02   1.0704859421e+04  0.0000000000e+00  -4.2815246854e+03   -6.6292584562e-16   1.0000178491e+00  9.9998215091e-01   7.6757902207e-05
294   3.8734957689e-06   6.3951680064e+02   1.0704859483e+04  0.0000000000e+00  -4.2815248208e+03   -2.1862666036e-15   1.0000174450e+00  9.9998255503e-01   7.3321266427e-05
295   3.7062782166e-06   6.3951680064e+02   1.0704859542e+04  0.0000000000e+00  -4.2815249500e+03   -7.9931584815e-16   1.0000170500e+00  9.9998295000e-01   7.0038472586e-05
