#iter   OP_diff   mu  QuantEnergy.real  .imag  ClassEnergy.real  .imag  Total_n_up    Total_n_dn
300   2.38155e-09   267.11   2201.96  0  -1137.05   2.52787e-12   1.02147e-06  0.999999
301   2.27252e-09   267.11   2201.96  0  -1137.05   2.52892e-12   9.74871e-07  0.999999
302   2.16848e-09   267.11   2201.96  0  -1137.05   2.52706e-12   9.30397e-07  0.999999
303   2.0692e-09   267.11   2201.96  0  -1137.05   2.52537e-12   8.87951e-07  0.999999
304   1.97447e-09   267.11   2201.96  0  -1137.05   2.52806e-12   8.47442e-07  0.999999
305   1.88409e-09   267.11   2201.96  0  -1137.05   2.52584e-12   8.08781e-07  0.999999
306   1.79784e-09   267.11   2201.96  0  -1137.05   2.52792e-12   7.71884e-07  0.999999
307   1.71555e-09   267.11   2201.96  0  -1137.05   2.5262e-12   7.3667e-07  0.999999
308   1.63702e-09   267.11   2201.96  0  -1137.05   2.52812e-12   7.03062e-07  0.999999
309   1.56209e-09   267.11   2201.96  0  -1137.05   2.52828e-12   6.70988e-07  0.999999
310   1.49059e-09   267.11   2201.96  0  -1137.05   2.52748e-12   6.40377e-07  0.999999
311   1.42237e-09   267.11   2201.96  0  -1137.05   2.52379e-12   6.11162e-07  0.999999
312   1.35727e-09   267.11   2201.96  0  -1137.05   2.52509e-12   5.83281e-07  0.999999
313   1.29516e-09   267.11   2201.96  0  -1137.05   2.52481e-12   5.56671e-07  0.999999
314   1.23589e-09   267.11   2201.96  0  -1137.05   2.52898e-12   5.31275e-07  0.999999
315   1.17933e-09   267.11   2201.96  0  -1137.05   2.52762e-12   5.07038e-07  0.999999
316   1.12536e-09   267.11   2201.96  0  -1137.05   2.52568e-12   4.83906e-07  1
317   1.07387e-09   267.11   2201.96  0  -1137.05   2.5267e-12   4.6183e-07  1
318   1.02473e-09   267.11   2201.96  0  -1137.05   2.52718e-12   4.40761e-07  1
319   9.77838e-10   267.11   2201.96  0  -1137.05   2.52592e-12   4.20653e-07  1
320   9.33096e-10   267.11   2201.96  0  -1137.05   2.52609e-12   4.01462e-07  1
321   8.90403e-10   267.11   2201.96  0  -1137.05   2.52523e-12   3.83147e-07  1
322   8.49664e-10   267.11   2201.96  0  -1137.05   2.52579e-12   3.65668e-07  1
323   8.10791e-10   267.11   2201.96  0  -1137.05   2.52562e-12   3.48986e-07  1
324   7.73697e-10   267.11   2201.96  0  -1137.05   2.5287e-12   3.33065e-07  1
325   7.38301e-10   267.11   2201.96  0  -1137.05   2.52537e-12   3.1787e-07  1
326   7.04525e-10   267.11   2201.96  0  -1137.05   2.52501e-12   3.03368e-07  1
327   6.72295e-10   267.11   2201.96  0  -1137.05   2.52354e-12   2.89529e-07  1
328   6.41541e-10   267.11   2201.96  0  -1137.05   2.52676e-12   2.7632e-07  1
329   6.12194e-10   267.11   2201.96  0  -1137.05   2.52665e-12   2.63714e-07  1
330   5.84191e-10   267.11   2201.96  0  -1137.05   2.52684e-12   2.51683e-07  1
331   5.57469e-10   267.11   2201.96  0  -1137.05   2.52354e-12   2.40201e-07  1
332   5.3197e-10   267.11   2201.96  0  -1137.05   2.52534e-12   2.29243e-07  1
333   5.07638e-10   267.11   2201.96  0  -1137.05   2.52537e-12   2.18785e-07  1
334   4.84419e-10   267.11   2201.96  0  -1137.05   2.52526e-12   2.08804e-07  1
335   4.62264e-10   267.11   2201.96  0  -1137.05   2.52462e-12   1.99278e-07  1
336   4.41122e-10   267.11   2201.96  0  -1137.05   2.52726e-12   1.90187e-07  1
337   4.20947e-10   267.11   2201.96  0  -1137.05   2.52443e-12   1.8151e-07  1
338   4.01696e-10   267.11   2201.96  0  -1137.05   2.52412e-12   1.73229e-07  1
339   3.83325e-10   267.11   2201.96  0  -1137.05   2.52654e-12   1.65326e-07  1
340   3.65796e-10   267.11   2201.96  0  -1137.05   2.52465e-12   1.57784e-07  1
341   3.49067e-10   267.11   2201.96  0  -1137.05   2.52465e-12   1.50586e-07  1
342   3.33105e-10   267.11   2201.96  0  -1137.05   2.52376e-12   1.43716e-07  1
343   3.17873e-10   267.11   2201.96  0  -1137.05   2.52584e-12   1.3716e-07  1
344   3.03337e-10   267.11   2201.96  0  -1137.05   2.52268e-12   1.30902e-07  1
345   2.89467e-10   267.11   2201.96  0  -1137.05   2.52612e-12   1.2493e-07  1
346   2.76231e-10   267.11   2201.96  0  -1137.05   2.52557e-12   1.19231e-07  1
347   2.63601e-10   267.11   2201.96  0  -1137.05   2.52601e-12   1.13791e-07  1
348   2.51549e-10   267.11   2201.96  0  -1137.05   2.52759e-12   1.086e-07  1
349   2.40047e-10   267.11   2201.96  0  -1137.05   2.52695e-12   1.03646e-07  1
350   2.29072e-10   267.11   2201.96  0  -1137.05   2.52465e-12   9.89174e-08  1
351   2.18599e-10   267.11   2201.96  0  -1137.05   2.52473e-12   9.44047e-08  1
352   2.08605e-10   267.11   2201.96  0  -1137.05   2.52398e-12   9.00978e-08  1
353   1.99068e-10   267.11   2201.96  0  -1137.05   2.52426e-12   8.59875e-08  1
354   1.89967e-10   267.11   2201.96  0  -1137.05   2.52334e-12   8.20647e-08  1
355   1.81283e-10   267.11   2201.96  0  -1137.05   2.52407e-12   7.83208e-08  1
356   1.72995e-10   267.11   2201.96  0  -1137.05   2.52667e-12   7.47477e-08  1
357   1.65087e-10   267.11   2201.96  0  -1137.05   2.52623e-12   7.13377e-08  1
358   1.57541e-10   267.11   2201.96  0  -1137.05   2.52628e-12   6.80832e-08  1
359   1.50339e-10   267.11   2201.96  0  -1137.05   2.52645e-12   6.49772e-08  1
360   1.43467e-10   267.11   2201.96  0  -1137.05   2.52362e-12   6.20129e-08  1
361   1.36909e-10   267.11   2201.96  0  -1137.05   2.52607e-12   5.91838e-08  1
362   1.30651e-10   267.11   2201.96  0  -1137.05   2.52365e-12   5.64838e-08  1
363   1.24679e-10   267.11   2201.96  0  -1137.05   2.52473e-12   5.39069e-08  1
364   1.1898e-10   267.11   2201.96  0  -1137.05   2.52734e-12   5.14476e-08  1
365   1.13543e-10   267.11   2201.96  0  -1137.05   2.52382e-12   4.91005e-08  1
366   1.08353e-10   267.11   2201.96  0  -1137.05   2.52243e-12   4.68605e-08  1
367   1.03401e-10   267.11   2201.96  0  -1137.05   2.52737e-12   4.47227e-08  1
368   9.86745e-11   267.11   2201.96  0  -1137.05   2.52593e-12   4.26824e-08  1
369   9.41648e-11   267.11   2201.96  0  -1137.05   2.52482e-12   4.07352e-08  1
370   8.98612e-11   267.11   2201.96  0  -1137.05   2.52312e-12   3.88768e-08  1
371   8.57547e-11   267.11   2201.96  0  -1137.05   2.52434e-12   3.71032e-08  1
372   8.18352e-11   267.11   2201.96  0  -1137.05   2.52265e-12   3.54106e-08  1
373   7.80956e-11   267.11   2201.96  0  -1137.05   2.52185e-12   3.37951e-08  1
374   7.45267e-11   267.11   2201.96  0  -1137.05   2.5259e-12   3.22533e-08  1
375   7.1121e-11   267.11   2201.96  0  -1137.05   2.52379e-12   3.07819e-08  1
376   6.78708e-11   267.11   2201.96  0  -1137.05   2.5249e-12   2.93776e-08  1
377   6.47695e-11   267.11   2201.96  0  -1137.05   2.52282e-12   2.80374e-08  1
378   6.18095e-11   267.11   2201.96  0  -1137.05   2.52537e-12   2.67583e-08  1
379   5.89856e-11   267.11   2201.96  0  -1137.05   2.52623e-12   2.55375e-08  1
380   5.629e-11   267.11   2201.96  0  -1137.05   2.52481e-12   2.43725e-08  1
381   5.37179e-11   267.11   2201.96  0  -1137.05   2.52323e-12   2.32606e-08  1
382   5.12633e-11   267.11   2201.96  0  -1137.05   2.52493e-12   2.21994e-08  1
383   4.89211e-11   267.11   2201.96  0  -1137.05   2.52332e-12   2.11867e-08  1
384   4.66859e-11   267.11   2201.96  0  -1137.05   2.52645e-12   2.02201e-08  1
385   4.45526e-11   267.11   2201.96  0  -1137.05   2.52543e-12   1.92977e-08  1
386   4.25174e-11   267.11   2201.96  0  -1137.05   2.5244e-12   1.84173e-08  1
387   4.0574e-11   267.11   2201.96  0  -1137.05   2.52257e-12   1.75771e-08  1
388   3.87209e-11   267.11   2201.96  0  -1137.05   2.5234e-12   1.67752e-08  1
389   3.69513e-11   267.11   2201.96  0  -1137.05   2.52473e-12   1.60099e-08  1
390   3.52633e-11   267.11   2201.96  0  -1137.05   2.52395e-12   1.52795e-08  1
391   3.36521e-11   267.11   2201.96  0  -1137.05   2.52537e-12   1.45824e-08  1
392   3.21145e-11   267.11   2201.96  0  -1137.05   2.52484e-12   1.39172e-08  1
393   3.06476e-11   267.11   2201.96  0  -1137.05   2.52554e-12   1.32823e-08  1
394   2.92474e-11   267.11   2201.96  0  -1137.05   2.52451e-12   1.26763e-08  1
395   2.79112e-11   267.11   2201.96  0  -1137.05   2.52487e-12   1.2098e-08  1
396   2.66364e-11   267.11   2201.96  0  -1137.05   2.52529e-12   1.15461e-08  1
397   2.54197e-11   267.11   2201.96  0  -1137.05   2.52595e-12   1.10193e-08  1
398   2.42581e-11   267.11   2201.96  0  -1137.05   2.52354e-12   1.05166e-08  1
399   2.31502e-11   267.11   2201.96  0  -1137.05   2.52148e-12   1.00369e-08  1
400   2.20929e-11   267.11   2201.96  0  -1137.05   2.52593e-12   9.57896e-09  1
401   2.10834e-11   267.11   2201.96  0  -1137.05   2.52196e-12   9.14196e-09  1
402   2.01203e-11   267.11   2201.96  0  -1137.05   2.52287e-12   8.7249e-09  1
403   1.92009e-11   267.11   2201.96  0  -1137.05   2.52495e-12   8.32686e-09  1
404   1.8324e-11   267.11   2201.96  0  -1137.05   2.52218e-12   7.94698e-09  1
405   1.74869e-11   267.11   2201.96  0  -1137.05   2.52276e-12   7.58443e-09  1
406   1.66887e-11   267.11   2201.96  0  -1137.05   2.52465e-12   7.23842e-09  1
407   1.59258e-11   267.11   2201.96  0  -1137.05   2.5259e-12   6.9082e-09  1
408   1.51989e-11   267.11   2201.96  0  -1137.05   2.52271e-12   6.59304e-09  1
409   1.45043e-11   267.11   2201.96  0  -1137.05   2.52429e-12   6.29226e-09  1
410   1.38419e-11   267.11   2201.96  0  -1137.05   2.52457e-12   6.0052e-09  1
411   1.32098e-11   267.11   2201.96  0  -1137.05   2.52495e-12   5.73124e-09  1
412   1.26066e-11   267.11   2201.96  0  -1137.05   2.52262e-12   5.46977e-09  1
413   1.20304e-11   267.11   2201.96  0  -1137.05   2.52404e-12   5.22024e-09  1
414   1.14809e-11   267.11   2201.96  0  -1137.05   2.52348e-12   4.98209e-09  1
415   1.09569e-11   267.11   2201.96  0  -1137.05   2.52268e-12   4.7548e-09  1
416   1.04562e-11   267.11   2201.96  0  -1137.05   2.52387e-12   4.53788e-09  1
417   9.9791e-12   267.11   2201.96  0  -1137.05   2.5252e-12   4.33086e-09  1
418   9.52288e-12   267.11   2201.96  0  -1137.05   2.52376e-12   4.13328e-09  1
419   9.08799e-12   267.11   2201.96  0  -1137.05   2.52493e-12   3.94472e-09  1
420   8.67322e-12   267.11   2201.96  0  -1137.05   2.52335e-12   3.76476e-09  1
421   8.27678e-12   267.11   2201.96  0  -1137.05   2.5247e-12   3.593e-09  1
422   7.89891e-12   267.11   2201.96  0  -1137.05   2.52451e-12   3.42909e-09  1
423   7.53796e-12   267.11   2201.96  0  -1137.05   2.52506e-12   3.27265e-09  1
424   7.19424e-12   267.11   2201.96  0  -1137.05   2.52418e-12   3.12335e-09  1
425   6.86547e-12   267.11   2201.96  0  -1137.05   2.52779e-12   2.98086e-09  1
426   6.55192e-12   267.11   2201.96  0  -1137.05   2.52479e-12   2.84487e-09  1
427   6.25291e-12   267.11   2201.96  0  -1137.05   2.52534e-12   2.71508e-09  1
428   5.96733e-12   267.11   2201.96  0  -1137.05   2.52418e-12   2.59122e-09  1
429   5.69467e-12   267.11   2201.96  0  -1137.05   2.52507e-12   2.473e-09  1
430   5.43458e-12   267.11   2201.96  0  -1137.05   2.52373e-12   2.36018e-09  1
431   5.18645e-12   267.11   2201.96  0  -1137.05   2.52537e-12   2.25251e-09  1
432   4.94947e-12   267.11   2201.96  0  -1137.05   2.52573e-12   2.14975e-09  1
433   4.72349e-12   267.11   2201.96  0  -1137.05   2.52512e-12   2.05168e-09  1
434   4.50816e-12   267.11   2201.96  0  -1137.05   2.52579e-12   1.95808e-09  1
435   4.30198e-12   267.11   2201.96  0  -1137.05   2.5244e-12   1.86875e-09  1
436   4.10565e-12   267.11   2201.96  0  -1137.05   2.52501e-12   1.78349e-09  1
437   3.91814e-12   267.11   2201.96  0  -1137.05   2.52443e-12   1.70213e-09  1
438   3.73888e-12   267.11   2201.96  0  -1137.05   2.52595e-12   1.62448e-09  1
439   3.56873e-12   267.11   2201.96  0  -1137.05   2.52501e-12   1.55037e-09  1
440   3.40546e-12   267.11   2201.96  0  -1137.05   2.52468e-12   1.47964e-09  1
441   3.25015e-12   267.11   2201.96  0  -1137.05   2.52365e-12   1.41213e-09  1
442   3.10148e-12   267.11   2201.96  0  -1137.05   2.52443e-12   1.34771e-09  1
443   2.95985e-12   267.11   2201.96  0  -1137.05   2.52501e-12   1.28623e-09  1
444   2.82437e-12   267.11   2201.96  0  -1137.05   2.5236e-12   1.22755e-09  1
445   2.69612e-12   267.11   2201.96  0  -1137.05   2.52712e-12   1.17155e-09  1
446   2.57276e-12   267.11   2201.96  0  -1137.05   2.52532e-12   1.1181e-09  1
447   2.45525e-12   267.11   2201.96  0  -1137.05   2.52426e-12   1.06709e-09  1
448   2.34356e-12   267.11   2201.96  0  -1137.05   2.5249e-12   1.01841e-09  1
449   2.23647e-12   267.11   2201.96  0  -1137.05   2.52579e-12   9.71949e-10  1
450   2.13422e-12   267.11   2201.96  0  -1137.05   2.52543e-12   9.27607e-10  1
451   2.03674e-12   267.11   2201.96  0  -1137.05   2.52357e-12   8.85289e-10  1
452   1.94388e-12   267.11   2201.96  0  -1137.05   2.52412e-12   8.44901e-10  1
453   1.85513e-12   267.11   2201.96  0  -1137.05   2.52643e-12   8.06356e-10  1
454   1.77038e-12   267.11   2201.96  0  -1137.05   2.52401e-12   7.6957e-10  1
455   1.68938e-12   267.11   2201.96  0  -1137.05   2.52396e-12   7.34461e-10  1
456   1.61216e-12   267.11   2201.96  0  -1137.05   2.52243e-12   7.00954e-10  1
457   1.53865e-12   267.11   2201.96  0  -1137.05   2.52501e-12   6.68976e-10  1
458   1.46849e-12   267.11   2201.96  0  -1137.05   2.52662e-12   6.38457e-10  1
459   1.40133e-12   267.11   2201.96  0  -1137.05   2.52473e-12   6.0933e-10  1
460   1.33752e-12   267.11   2201.96  0  -1137.05   2.52387e-12   5.81532e-10  1
461   1.27671e-12   267.11   2201.96  0  -1137.05   2.52679e-12   5.55002e-10  1
462   1.21821e-12   267.11   2201.96  0  -1137.05   2.5219e-12   5.29682e-10  1
463   1.16246e-12   267.11   2201.96  0  -1137.05   2.52473e-12   5.05517e-10  1
464   1.10932e-12   267.11   2201.96  0  -1137.05   2.52551e-12   4.82455e-10  1
465   1.05896e-12   267.11   2201.96  0  -1137.05   2.52529e-12   4.60445e-10  1
466   1.0105e-12   267.11   2201.96  0  -1137.05   2.52601e-12   4.39439e-10  1
467   9.64537e-13   267.11   2201.96  0  -1137.05   2.52301e-12   4.19392e-10  1
468   9.20437e-13   267.11   2201.96  0  -1137.05   2.52329e-12   4.00259e-10  1
469   8.78356e-13   267.11   2201.96  0  -1137.05   2.52376e-12   3.81998e-10  1
470   8.38128e-13   267.11   2201.96  0  -1137.05   2.52451e-12   3.64571e-10  1
471   8.00002e-13   267.11   2201.96  0  -1137.05   2.52404e-12   3.47939e-10  1
472   7.63577e-13   267.11   2201.96  0  -1137.05   2.52323e-12   3.32066e-10  1
473   7.28719e-13   267.11   2201.96  0  -1137.05   2.52612e-12   3.16917e-10  1
474   6.94986e-13   267.11   2201.96  0  -1137.05   2.52501e-12   3.02459e-10  1
475   6.63483e-13   267.11   2201.96  0  -1137.05   2.52437e-12   2.8866e-10  1
476   6.33271e-13   267.11   2201.96  0  -1137.05   2.52409e-12   2.75491e-10  1
477   6.04586e-13   267.11   2201.96  0  -1137.05   2.52196e-12   2.62923e-10  1
478   5.76823e-13   267.11   2201.96  0  -1137.05   2.5252e-12   2.50928e-10  1
479   5.50299e-13   267.11   2201.96  0  -1137.05   2.52454e-12   2.39481e-10  1
480   5.2533e-13   267.11   2201.96  0  -1137.05   2.52404e-12   2.28555e-10  1
481   5.01141e-13   267.11   2201.96  0  -1137.05   2.52321e-12   2.18129e-10  1
482   4.78173e-13   267.11   2201.96  0  -1137.05   2.52423e-12   2.08177e-10  1
483   4.56218e-13   267.11   2201.96  0  -1137.05   2.52679e-12   1.9868e-10  1
484   4.35867e-13   267.11   2201.96  0  -1137.05   2.52504e-12   1.89616e-10  1
485   4.16021e-13   267.11   2201.96  0  -1137.05   2.52532e-12   1.80966e-10  1
486   3.96586e-13   267.11   2201.96  0  -1137.05   2.52487e-12   1.7271e-10  1
487   3.78884e-13   267.11   2201.96  0  -1137.05   2.52473e-12   1.64831e-10  1
488   3.61679e-13   267.11   2201.96  0  -1137.05   2.5216e-12   1.57311e-10  1
489   3.44863e-13   267.11   2201.96  0  -1137.05   2.52248e-12   1.50134e-10  1
490   3.29261e-13   267.11   2201.96  0  -1137.05   2.52521e-12   1.43285e-10  1
491   3.14214e-13   267.11   2201.96  0  -1137.05   2.52237e-12   1.36748e-10  1
492   3.00038e-13   267.11   2201.96  0  -1137.05   2.5257e-12   1.3051e-10  1
493   2.8591e-13   267.11   2201.96  0  -1137.05   2.52695e-12   1.24556e-10  1
494   2.7325e-13   267.11   2201.96  0  -1137.05   2.52298e-12   1.18873e-10  1
495   2.61e-13   267.11   2201.96  0  -1137.05   2.52373e-12   1.1345e-10  1
496   2.48281e-13   267.11   2201.96  0  -1137.05   2.52537e-12   1.08275e-10  1
497   2.37348e-13   267.11   2201.96  0  -1137.05   2.52426e-12   1.03335e-10  1
498   2.26756e-13   267.11   2201.96  0  -1137.05   2.52609e-12   9.86207e-11  1
499   2.16504e-13   267.11   2201.96  0  -1137.05   2.52165e-12   9.41215e-11  1
500   2.06286e-13   267.11   2201.96  0  -1137.05   2.52482e-12   8.98276e-11  1
501   1.96902e-13   267.11   2201.96  0  -1137.05   2.52698e-12   8.57296e-11  1
502   1.87857e-13   267.11   2201.96  0  -1137.05   2.52679e-12   8.18186e-11  1
503   1.79527e-13   267.11   2201.96  0  -1137.05   2.52379e-12   7.80859e-11  1
504   1.71252e-13   267.11   2201.96  0  -1137.05   2.52259e-12   7.45236e-11  1
505   1.63494e-13   267.11   2201.96  0  -1137.05   2.52362e-12   7.11237e-11  1
506   1.55969e-13   267.11   2201.96  0  -1137.05   2.52285e-12   6.7879e-11  1
507   1.48818e-13   267.11   2201.96  0  -1137.05   2.52479e-12   6.47823e-11  1
508   1.41973e-13   267.11   2201.96  0  -1137.05   2.52379e-12   6.18269e-11  1
509   1.35315e-13   267.11   2201.96  0  -1137.05   2.52581e-12   5.90063e-11  1
510   1.29338e-13   267.11   2201.96  0  -1137.05   2.52418e-12   5.63144e-11  1
511   1.23491e-13   267.11   2201.96  0  -1137.05   2.52543e-12   5.37452e-11  1
512   1.17784e-13   267.11   2201.96  0  -1137.05   2.52462e-12   5.12933e-11  1
513   1.12271e-13   267.11   2201.96  0  -1137.05   2.5257e-12   4.89533e-11  1
514   1.07359e-13   267.11   2201.96  0  -1137.05   2.52562e-12   4.672e-11  1
515   1.02508e-13   267.11   2201.96  0  -1137.05   2.52476e-12   4.45886e-11  1
516   9.75539e-14   267.11   2201.96  0  -1137.05   2.52529e-12   4.25544e-11  1
517   9.28771e-14   267.11   2201.96  0  -1137.05   2.52393e-12   4.0613e-11  1
518   8.91613e-14   267.11   2201.96  0  -1137.05   2.52529e-12   3.87602e-11  1
519   8.51298e-14   267.11   2201.96  0  -1137.05   2.52404e-12   3.6992e-11  1
520   8.12128e-14   267.11   2201.96  0  -1137.05   2.52473e-12   3.53044e-11  1
521   7.7223e-14   267.11   2201.96  0  -1137.05   2.5239e-12   3.36937e-11  1
522   7.43537e-14   267.11   2201.96  0  -1137.05   2.5267e-12   3.21566e-11  1
523   7.00412e-14   267.11   2201.96  0  -1137.05   2.52473e-12   3.06896e-11  1
524   6.7106e-14   267.11   2201.96  0  -1137.05   2.52498e-12   2.92895e-11  1
525   6.39315e-14   267.11   2201.96  0  -1137.05   2.52354e-12   2.79533e-11  1
526   6.15688e-14   267.11   2201.96  0  -1137.05   2.52321e-12   2.6678e-11  1
527   5.85122e-14   267.11   2201.96  0  -1137.05   2.52318e-12   2.5461e-11  1
528   5.60385e-14   267.11   2201.96  0  -1137.05   2.52368e-12   2.42994e-11  1
529   5.33983e-14   267.11   2201.96  0  -1137.05   2.52421e-12   2.31908e-11  1
530   5.09384e-14   267.11   2201.96  0  -1137.05   2.52382e-12   2.21329e-11  1
531   4.83398e-14   267.11   2201.96  0  -1137.05   2.52507e-12   2.11231e-11  1
532   4.66294e-14   267.11   2201.96  0  -1137.05   2.52493e-12   2.01595e-11  1
533   4.44922e-14   267.11   2201.96  0  -1137.05   2.52418e-12   1.92398e-11  1
534   4.20636e-14   267.11   2201.96  0  -1137.05   2.52557e-12   1.8362e-11  1
535   4.02248e-14   267.11   2201.96  0  -1137.05   2.52276e-12   1.75244e-11  1
536   3.85907e-14   267.11   2201.96  0  -1137.05   2.52551e-12   1.67249e-11  1
537   3.66929e-14   267.11   2201.96  0  -1137.05   2.52443e-12   1.59619e-11  1
538   3.49408e-14   267.11   2201.96  0  -1137.05   2.52493e-12   1.52337e-11  1
539   3.3494e-14   267.11   2201.96  0  -1137.05   2.52218e-12   1.45387e-11  1
540   3.19293e-14   267.11   2201.96  0  -1137.05   2.52279e-12   1.38754e-11  1
541   3.05311e-14   267.11   2201.96  0  -1137.05   2.5254e-12   1.32424e-11  1
542   2.92058e-14   267.11   2201.96  0  -1137.05   2.52631e-12   1.26383e-11  1
543   2.77452e-14   267.11   2201.96  0  -1137.05   2.52348e-12   1.20617e-11  1
544   2.64511e-14   267.11   2201.96  0  -1137.05   2.5236e-12   1.15115e-11  1
545   2.51604e-14   267.11   2201.96  0  -1137.05   2.52423e-12   1.09863e-11  1
546   2.3842e-14   267.11   2201.96  0  -1137.05   2.52604e-12   1.04851e-11  1
547   2.28602e-14   267.11   2201.96  0  -1137.05   2.52426e-12   1.00067e-11  1
548   2.19477e-14   267.11   2201.96  0  -1137.05   2.52593e-12   9.55023e-12  1
549   2.06397e-14   267.11   2201.96  0  -1137.05   2.52512e-12   9.11454e-12  1
550   2.00742e-14   267.11   2201.96  0  -1137.05   2.5254e-12   8.69873e-12  1
551   1.90507e-14   267.11   2201.96  0  -1137.05   2.52368e-12   8.30188e-12  1
552   1.81244e-14   267.11   2201.96  0  -1137.05   2.52315e-12   7.92314e-12  1
553   1.75242e-14   267.11   2201.96  0  -1137.05   2.52656e-12   7.56168e-12  1
554   1.66811e-14   267.11   2201.96  0  -1137.05   2.52345e-12   7.21671e-12  1
555   1.57582e-14   267.11   2201.96  0  -1137.05   2.52495e-12   6.88748e-12  1
556   1.47486e-14   267.11   2201.96  0  -1137.05   2.52531e-12   6.57327e-12  1
557   1.42872e-14   267.11   2201.96  0  -1137.05   2.52418e-12   6.27339e-12  1
558   1.39437e-14   267.11   2201.96  0  -1137.05   2.52493e-12   5.98719e-12  1
559   1.31284e-14   267.11   2201.96  0  -1137.05   2.52559e-12   5.71405e-12  1
560   1.27121e-14   267.11   2201.96  0  -1137.05   2.5244e-12   5.45337e-12  1
561   1.18447e-14   267.11   2201.96  0  -1137.05   2.52462e-12   5.20458e-12  1
562   1.12479e-14   267.11   2201.96  0  -1137.05   2.52207e-12   4.96714e-12  1
563   1.07761e-14   267.11   2201.96  0  -1137.05   2.52459e-12   4.74054e-12  1
564   1.00579e-14   267.11   2201.96  0  -1137.05   2.52121e-12   4.52427e-12  1
565   1.01932e-14   267.11   2201.96  0  -1137.05   2.52012e-12   4.31787e-12  1
566   9.67629e-15   267.11   2201.96  0  -1137.05   2.5252e-12   4.12088e-12  1
