#k_sublattice  row_val   col_val  value.real  value.imag
5  5  0  4.52301e-15  6.41732e-14
5  5  1  2.09374e-07  1.11367e-07
5  5  2  4.1336e-15  1.62002e-14
5  5  3  0.0824964  -0.110879
5  5  4  -3.8489e-09  8.72422e-09
5  5  5  0.0194793  0
6  0  0  2.06574e-12  0
6  0  1  1.84517e-12  4.25325e-13
6  0  2  -5.29946e-13  -5.99643e-13
6  0  3  1.11034e-06  -4.46434e-07
6  0  4  7.44481e-07  -1.17797e-07
6  0  5  1.40396e-07  -2.08126e-07
6  1  0  1.84517e-12  -4.25325e-13
6  1  1  1.73572e-12  0
6  1  2  -5.96824e-13  -4.26503e-13
6  1  3  8.99867e-07  -6.27379e-07
6  1  4  6.40734e-07  -2.58503e-07
6  1  5  8.25533e-08  -2.1481e-07
6  2  0  -5.29946e-13  5.99643e-13
6  2  1  -5.96824e-13  4.26503e-13
6  2  2  3.10018e-13  0
6  2  3  -1.55257e-07  4.36839e-07
6  2  4  -1.56796e-07  2.46328e-07
6  2  5  2.43974e-08  9.4147e-08
6  3  0  1.11034e-06  4.46434e-07
6  3  1  8.99867e-07  6.27379e-07
6  3  2  -1.55257e-07  -4.36839e-07
6  3  3  0.694107  0
6  3  4  0.426118  0.0976905
6  3  5  0.120583  -0.0816225
6  4  0  7.44481e-07  1.17797e-07
6  4  1  6.40734e-07  2.58503e-07
6  4  2  -1.56796e-07  -2.46328e-07
6  4  3  0.426118  -0.0976905
6  4  4  0.275346  0
6  4  5  0.0625394  -0.0670799
6  5  0  1.40396e-07  2.08126e-07
6  5  1  8.25533e-08  2.1481e-07
6  5  2  2.43974e-08  -9.4147e-08
6  5  3  0.120583  0.0816225
6  5  4  0.0625394  0.0670799
6  5  5  0.0305466  0
7  0  0  8.14016e-12  0
7  0  1  1.27446e-19  -2.33993e-19
7  0  2  1.65365e-12  -1.7672e-23
7  0  3  -7.28689e-13  8.88572e-13
7  0  4  1.93005e-06  -2.09894e-06
7  0  5  9.66317e-14  -1.08484e-13
7  1  0  1.27446e-19  2.33993e-19
7  1  1  8.72253e-27  0
7  1  2  2.58902e-20  4.75349e-20
7  1  3  -3.69566e-20  -7.02948e-21
7  1  4  9.05672e-14  2.26061e-14
7  1  5  4.63206e-21  1.07863e-21
7  2  0  1.65365e-12  1.7672e-23
7  2  1  2.58902e-20  -4.75349e-20
7  2  2  3.35934e-13  0
7  2  3  -1.48031e-13  1.80511e-13
7  2  4  3.92083e-07  -4.26394e-07
7  2  5  1.96304e-14  -2.20382e-14
7  3  0  -7.28689e-13  -8.88572e-13
7  3  1  -3.69566e-20  7.02948e-21
7  3  2  -1.48031e-13  -1.80511e-13
7  3  3  1.62416e-13  0
7  3  4  -4.02363e-07  -2.2816e-08
7  3  5  -2.05163e-14  -8.37953e-16
7  4  0  1.93005e-06  2.09894e-06
7  4  1  9.05672e-14  -2.26061e-14
7  4  2  3.92083e-07  4.26394e-07
7  4  3  -4.02363e-07  2.2816e-08
7  4  4  1  0
7  4  5  5.09438e-08  -8.06193e-10
