#iter   OP_diff   mu  QuantEnergy.real  .imag  ClassEnergy.real  .imag  Total_n_up    Total_n_dn   Energy_diff
487   5.7145005931e-07   2.6403459457e+02   9.2076813141e+03  0.0000000000e+00  -1.0072323532e+03   2.1819765296e-06   5.4971417211e-01  4.5028582789e-01   7.4284406219e-04
488   5.7771703081e-07   2.6403459457e+02   9.2076819442e+03  0.0000000000e+00  -1.0072337244e+03   2.1819830784e-06   5.4974145789e-01  4.5025854211e-01   7.4104834493e-04
489   5.8370880431e-07   2.6403459457e+02   9.2076825819e+03  0.0000000000e+00  -1.0072351014e+03   2.1819825073e-06   5.4976875612e-01  4.5023124388e-01   7.3930550207e-04
490   5.8943884053e-07   2.6403459457e+02   9.2076832268e+03  0.0000000000e+00  -1.0072364839e+03   2.1819751548e-06   5.4979606674e-01  4.5020393326e-01   7.3761317253e-04
491   5.9491993769e-07   2.6403459457e+02   9.2076838785e+03  0.0000000000e+00  -1.0072378716e+03   2.1819613343e-06   5.4982338969e-01  4.5017661031e-01   7.3596888615e-04
492   6.0016426455e-07   2.6403459457e+02   9.2076845367e+03  0.0000000000e+00  -1.0072392641e+03   2.1819413419e-06   5.4985072491e-01  4.5014927509e-01   7.3437040191e-04
493   6.0518339040e-07   2.6403459457e+02   9.2076852009e+03  0.0000000000e+00  -1.0072406612e+03   2.1819154455e-06   5.4987807235e-01  4.5012192765e-01   7.3281550431e-04
494   6.0998831448e-07   2.6403459457e+02   9.2076858710e+03  0.0000000000e+00  -1.0072420625e+03   2.1818839301e-06   5.4990543196e-01  4.5009456804e-01   7.3130228338e-04
495   6.1458949457e-07   2.6403459457e+02   9.2076865464e+03  0.0000000000e+00  -1.0072434678e+03   2.1818470327e-06   5.4993280368e-01  4.5006719632e-01   7.2982852362e-04
496   6.1899687481e-07   2.6403459457e+02   9.2076872271e+03  0.0000000000e+00  -1.0072448768e+03   2.1818049881e-06   5.4996018745e-01  4.5003981255e-01   7.2839254062e-04
497   6.2321991164e-07   2.6403459457e+02   9.2076879125e+03  0.0000000000e+00  -1.0072462893e+03   2.1817580258e-06   5.4998758322e-01  4.5001241678e-01   7.2699250086e-04
498   6.2726759884e-07   2.6403459457e+02   9.2076886026e+03  0.0000000000e+00  -1.0072477050e+03   2.1817063641e-06   5.5001499094e-01  4.4998500906e-01   7.2562674904e-04
499   6.3114849117e-07   2.6403459457e+02   9.2076892970e+03  0.0000000000e+00  -1.0072491236e+03   2.1816501922e-06   5.5004241057e-01  4.4995758943e-01   7.2429362262e-04
500   6.3487072840e-07   2.6403459457e+02   9.2076899954e+03  0.0000000000e+00  -1.0072505451e+03   2.1815897029e-06   5.5006984204e-01  4.4993015796e-01   7.2299163730e-04
501   6.3844205435e-07   2.6403459457e+02   9.2076906977e+03  0.0000000000e+00  -1.0072519691e+03   2.1815250805e-06   5.5009728532e-01  4.4990271468e-01   7.2171932152e-04
502   6.4186983904e-07   2.6403459457e+02   9.2076914036e+03  0.0000000000e+00  -1.0072533955e+03   2.1814564980e-06   5.5012474035e-01  4.4987525965e-01   7.2047526373e-04
503   6.4516109759e-07   2.6403459457e+02   9.2076921130e+03  0.0000000000e+00  -1.0072548241e+03   2.1813841026e-06   5.5015220708e-01  4.4984779292e-01   7.1925839075e-04
504   6.4832250680e-07   2.6403459457e+02   9.2076928255e+03  0.0000000000e+00  -1.0072562547e+03   2.1813080577e-06   5.5017968546e-01  4.4982031454e-01   7.1806707274e-04
505   6.5136042396e-07   2.6403459457e+02   9.2076935410e+03  0.0000000000e+00  -1.0072576871e+03   2.1812285038e-06   5.5020717546e-01  4.4979282454e-01   7.1690045661e-04
506   6.5428090083e-07   2.6403459457e+02   9.2076942594e+03  0.0000000000e+00  -1.0072591212e+03   2.1811455736e-06   5.5023467702e-01  4.4976532298e-01   7.1575728543e-04
507   6.5708969964e-07   2.6403459457e+02   9.2076949804e+03  0.0000000000e+00  -1.0072605568e+03   2.1810594010e-06   5.5026219009e-01  4.4973780991e-01   7.1463651875e-04
508   6.5979230692e-07   2.6403459457e+02   9.2076957038e+03  0.0000000000e+00  -1.0072619938e+03   2.1809701167e-06   5.5028971464e-01  4.4971028536e-01   7.1353708154e-04
509   6.6239394663e-07   2.6403459457e+02   9.2076964296e+03  0.0000000000e+00  -1.0072634321e+03   2.1808778101e-06   5.5031725061e-01  4.4968274939e-01   7.1245812069e-04
510   6.6489959258e-07   2.6403459457e+02   9.2076971576e+03  0.0000000000e+00  -1.0072648714e+03   2.1807826147e-06   5.5034479797e-01  4.4965520203e-01   7.1139864122e-04
511   6.6731397975e-07   2.6403459457e+02   9.2076978875e+03  0.0000000000e+00  -1.0072663118e+03   2.1806846169e-06   5.5037235668e-01  4.4962764332e-01   7.1035771180e-04
512   6.6964161688e-07   2.6403459457e+02   9.2076986194e+03  0.0000000000e+00  -1.0072677530e+03   2.1805839231e-06   5.5039992668e-01  4.4960007332e-01   7.0933464849e-04
513   6.7188679583e-07   2.6403459457e+02   9.2076993530e+03  0.0000000000e+00  -1.0072691949e+03   2.1804806195e-06   5.5042750793e-01  4.4957249207e-01   7.0832843448e-04
514   6.7405360227e-07   2.6403459457e+02   9.2077000883e+03  0.0000000000e+00  -1.0072706375e+03   2.1803747975e-06   5.5045510041e-01  4.4954489959e-01   7.0733853136e-04
515   6.7614592509e-07   2.6403459457e+02   9.2077008250e+03  0.0000000000e+00  -1.0072720806e+03   2.1802665255e-06   5.5048270406e-01  4.4951729594e-01   7.0636413693e-04
516   6.7816746650e-07   2.6403459457e+02   9.2077015632e+03  0.0000000000e+00  -1.0072735242e+03   2.1801559023e-06   5.5051031885e-01  4.4948968115e-01   7.0540437991e-04
517   6.8012174993e-07   2.6403459457e+02   9.2077023026e+03  0.0000000000e+00  -1.0072749681e+03   2.1800429751e-06   5.5053794473e-01  4.4946205527e-01   7.0445887650e-04
518   6.8201212932e-07   2.6403459457e+02   9.2077030432e+03  0.0000000000e+00  -1.0072764122e+03   2.1799278337e-06   5.5056558167e-01  4.4943441833e-01   7.0352691182e-04
519   6.8384179645e-07   2.6403459457e+02   9.2077037849e+03  0.0000000000e+00  -1.0072778565e+03   2.1798105235e-06   5.5059322964e-01  4.4940677036e-01   7.0260773282e-04
520   6.8561378993e-07   2.6403459457e+02   9.2077045276e+03  0.0000000000e+00  -1.0072793009e+03   2.1796911209e-06   5.5062088859e-01  4.4937911141e-01   7.0170096296e-04
521   6.8733100151e-07   2.6403459457e+02   9.2077052713e+03  0.0000000000e+00  -1.0072807453e+03   2.1795696624e-06   5.5064855848e-01  4.4935144152e-01   7.0080588739e-04
522   6.8899618405e-07   2.6403459457e+02   9.2077060157e+03  0.0000000000e+00  -1.0072821897e+03   2.1794462223e-06   5.5067623929e-01  4.4932376071e-01   6.9992223143e-04
523   6.9061195783e-07   2.6403459457e+02   9.2077067609e+03  0.0000000000e+00  -1.0072836339e+03   2.1793208376e-06   5.5070393097e-01  4.4929606903e-01   6.9904919292e-04
524   6.9218081731e-07   2.6403459457e+02   9.2077075067e+03  0.0000000000e+00  -1.0072850780e+03   2.1791935552e-06   5.5073163348e-01  4.4926836652e-01   6.9818657357e-04
525   6.9370513736e-07   2.6403459457e+02   9.2077082532e+03  0.0000000000e+00  -1.0072865217e+03   2.1790644265e-06   5.5075934681e-01  4.4924065319e-01   6.9733372584e-04
526   6.9518717931e-07   2.6403459457e+02   9.2077090001e+03  0.0000000000e+00  -1.0072879652e+03   2.1789334873e-06   5.5078707090e-01  4.4921292910e-01   6.9649041507e-04
527   6.9662909534e-07   2.6403459457e+02   9.2077097475e+03  0.0000000000e+00  -1.0072894083e+03   2.1788007741e-06   5.5081480573e-01  4.4918519427e-01   6.9565604645e-04
528   6.9803293574e-07   2.6403459457e+02   9.2077104954e+03  0.0000000000e+00  -1.0072908509e+03   2.1786663258e-06   5.5084255126e-01  4.4915744874e-01   6.9483041989e-04
529   6.9940065204e-07   2.6403459457e+02   9.2077112435e+03  0.0000000000e+00  -1.0072922931e+03   2.1785301754e-06   5.5087030747e-01  4.4912969253e-01   6.9401299697e-04
530   7.0073410360e-07   2.6403459457e+02   9.2077119920e+03  0.0000000000e+00  -1.0072937347e+03   2.1783923569e-06   5.5089807431e-01  4.4910192569e-01   6.9320349212e-04
531   7.0203505999e-07   2.6403459457e+02   9.2077127406e+03  0.0000000000e+00  -1.0072951758e+03   2.1782528887e-06   5.5092585176e-01  4.4907414824e-01   6.9240163975e-04
532   7.0330520718e-07   2.6403459457e+02   9.2077134895e+03  0.0000000000e+00  -1.0072966162e+03   2.1781118162e-06   5.5095363979e-01  4.4904636021e-01   6.9160713065e-04
533   7.0454615038e-07   2.6403459457e+02   9.2077142384e+03  0.0000000000e+00  -1.0072980560e+03   2.1779691456e-06   5.5098143836e-01  4.4901856164e-01   6.9081949368e-04
534   7.0575941849e-07   2.6403459457e+02   9.2077149875e+03  0.0000000000e+00  -1.0072994951e+03   2.1778249130e-06   5.5100924744e-01  4.4899075256e-01   6.9003861063e-04
535   7.0694646770e-07   2.6403459457e+02   9.2077157366e+03  0.0000000000e+00  -1.0073009335e+03   2.1776791329e-06   5.5103706701e-01  4.4896293299e-01   6.8926413769e-04
536   7.0810868421e-07   2.6403459457e+02   9.2077164856e+03  0.0000000000e+00  -1.0073023710e+03   2.1775318301e-06   5.5106489704e-01  4.4893510296e-01   6.8849586569e-04
537   7.0924738840e-07   2.6403459457e+02   9.2077172347e+03  0.0000000000e+00  -1.0073038078e+03   2.1773830161e-06   5.5109273749e-01  4.4890726251e-01   6.8773345811e-04
538   7.1036383772e-07   2.6403459457e+02   9.2077179836e+03  0.0000000000e+00  -1.0073052437e+03   2.1772327181e-06   5.5112058834e-01  4.4887941166e-01   6.8697679126e-04
539   7.1145922896e-07   2.6403459457e+02   9.2077187324e+03  0.0000000000e+00  -1.0073066788e+03   2.1770809412e-06   5.5114844956e-01  4.4885155044e-01   6.8622549225e-04
540   7.1253470259e-07   2.6403459457e+02   9.2077194811e+03  0.0000000000e+00  -1.0073081129e+03   2.1769277032e-06   5.5117632112e-01  4.4882367888e-01   6.8547958472e-04
541   7.1359134388e-07   2.6403459457e+02   9.2077202296e+03  0.0000000000e+00  -1.0073095461e+03   2.1767730188e-06   5.5120420299e-01  4.4879579701e-01   6.8473853571e-04
542   7.1463018618e-07   2.6403459457e+02   9.2077209778e+03  0.0000000000e+00  -1.0073109784e+03   2.1766169016e-06   5.5123209516e-01  4.4876790484e-01   6.8400241980e-04
543   7.1565221398e-07   2.6403459457e+02   9.2077217258e+03  0.0000000000e+00  -1.0073124097e+03   2.1764593463e-06   5.5125999758e-01  4.4874000242e-01   6.8327098779e-04
544   7.1665836367e-07   2.6403459457e+02   9.2077224736e+03  0.0000000000e+00  -1.0073138400e+03   2.1763003824e-06   5.5128791024e-01  4.4871208976e-01   6.8254397775e-04
545   7.1764952765e-07   2.6403459457e+02   9.2077232210e+03  0.0000000000e+00  -1.0073152692e+03   2.1761400147e-06   5.5131583312e-01  4.4868416688e-01   6.8182126961e-04
546   7.1862655470e-07   2.6403459457e+02   9.2077239681e+03  0.0000000000e+00  -1.0073166974e+03   2.1759782367e-06   5.5134376617e-01  4.4865623383e-01   6.8110277607e-04
547   7.1959025396e-07   2.6403459457e+02   9.2077247149e+03  0.0000000000e+00  -1.0073181245e+03   2.1758150698e-06   5.5137170939e-01  4.4862829061e-01   6.8038818790e-04
548   7.2054139481e-07   2.6403459457e+02   9.2077254612e+03  0.0000000000e+00  -1.0073195506e+03   2.1756505070e-06   5.5139966275e-01  4.4860033725e-01   6.7967750510e-04
549   7.2148071038e-07   2.6403459457e+02   9.2077262072e+03  0.0000000000e+00  -1.0073209755e+03   2.1754845627e-06   5.5142762622e-01  4.4857237378e-01   6.7897049848e-04
550   7.2240889851e-07   2.6403459457e+02   9.2077269527e+03  0.0000000000e+00  -1.0073223993e+03   2.1753172347e-06   5.5145559978e-01  4.4854440022e-01   6.7826710620e-04
551   7.2332662350e-07   2.6403459457e+02   9.2077276979e+03  0.0000000000e+00  -1.0073238220e+03   2.1751485263e-06   5.5148358341e-01  4.4851641659e-01   6.7756714452e-04
552   7.2423451795e-07   2.6403459457e+02   9.2077284425e+03  0.0000000000e+00  -1.0073252436e+03   2.1749784409e-06   5.5151157708e-01  4.4848842292e-01   6.7687044793e-04
553   7.2513318400e-07   2.6403459457e+02   9.2077291867e+03  0.0000000000e+00  -1.0073266639e+03   2.1748069839e-06   5.5153958077e-01  4.4846041923e-01   6.7617702734e-04
554   7.2602319529e-07   2.6403459457e+02   9.2077299304e+03  0.0000000000e+00  -1.0073280831e+03   2.1746341438e-06   5.5156759447e-01  4.4843240553e-01   6.7548670813e-04
555   7.2690509756e-07   2.6403459457e+02   9.2077306735e+03  0.0000000000e+00  -1.0073295011e+03   2.1744599341e-06   5.5159561814e-01  4.4840438186e-01   6.7479936115e-04
556   7.2777941035e-07   2.6403459457e+02   9.2077314162e+03  0.0000000000e+00  -1.0073309178e+03   2.1742843462e-06   5.5162365177e-01  4.4837634823e-01   6.7411494638e-04
557   7.2864662886e-07   2.6403459457e+02   9.2077321583e+03  0.0000000000e+00  -1.0073323334e+03   2.1741073788e-06   5.5165169534e-01  4.4834830466e-01   6.7343330920e-04
558   7.2950722409e-07   2.6403459457e+02   9.2077328999e+03  0.0000000000e+00  -1.0073337477e+03   2.1739290394e-06   5.5167974883e-01  4.4832025117e-01   6.7275433867e-04
559   7.3036164415e-07   2.6403459457e+02   9.2077336409e+03  0.0000000000e+00  -1.0073351607e+03   2.1737493162e-06   5.5170781222e-01  4.4829218778e-01   6.7207809116e-04
560   7.3121031635e-07   2.6403459457e+02   9.2077343813e+03  0.0000000000e+00  -1.0073365726e+03   2.1735682112e-06   5.5173588548e-01  4.4826411452e-01   6.7140435567e-04
561   7.3205364712e-07   2.6403459457e+02   9.2077351211e+03  0.0000000000e+00  -1.0073379831e+03   2.1733857175e-06   5.5176396861e-01  4.4823603139e-01   6.7073297396e-04
562   7.3289202280e-07   2.6403459457e+02   9.2077358603e+03  0.0000000000e+00  -1.0073393924e+03   2.1732018369e-06   5.5179206158e-01  4.4820793842e-01   6.7006414974e-04
563   7.3372581182e-07   2.6403459457e+02   9.2077365989e+03  0.0000000000e+00  -1.0073408004e+03   2.1730165611e-06   5.5182016437e-01  4.4817983563e-01   6.6939755561e-04
564   7.3455536491e-07   2.6403459457e+02   9.2077373369e+03  0.0000000000e+00  -1.0073422071e+03   2.1728298806e-06   5.5184827696e-01  4.4815172304e-01   6.6873325886e-04
565   7.3538101505e-07   2.6403459457e+02   9.2077380743e+03  0.0000000000e+00  -1.0073436126e+03   2.1726418065e-06   5.5187639934e-01  4.4812360066e-01   6.6807107396e-04
566   7.3620307985e-07   2.6403459457e+02   9.2077388110e+03  0.0000000000e+00  -1.0073450167e+03   2.1724523126e-06   5.5190453149e-01  4.4809546851e-01   6.6741107184e-04
567   7.3702186109e-07   2.6403459457e+02   9.2077395471e+03  0.0000000000e+00  -1.0073464195e+03   2.1722614094e-06   5.5193267340e-01  4.4806732660e-01   6.6675312337e-04
568   7.3783764617e-07   2.6403459457e+02   9.2077402825e+03  0.0000000000e+00  -1.0073478210e+03   2.1720690924e-06   5.5196082504e-01  4.4803917496e-01   6.6609715395e-04
569   7.3865070838e-07   2.6403459457e+02   9.2077410172e+03  0.0000000000e+00  -1.0073492212e+03   2.1718753411e-06   5.5198898641e-01  4.4801101359e-01   6.6544320907e-04
570   7.3946130789e-07   2.6403459457e+02   9.2077417513e+03  0.0000000000e+00  -1.0073506201e+03   2.1716801623e-06   5.5201715747e-01  4.4798284253e-01   6.6479105953e-04
571   7.4026969210e-07   2.6403459457e+02   9.2077424847e+03  0.0000000000e+00  -1.0073520176e+03   2.1714835395e-06   5.5204533823e-01  4.4795466177e-01   6.6414087451e-04
572   7.4107609584e-07   2.6403459457e+02   9.2077432174e+03  0.0000000000e+00  -1.0073534138e+03   2.1712854717e-06   5.5207352867e-01  4.4792647133e-01   6.6349243571e-04
573   7.4188074373e-07   2.6403459457e+02   9.2077439494e+03  0.0000000000e+00  -1.0073548087e+03   2.1710859460e-06   5.5210172876e-01  4.4789827124e-01   6.6284575769e-04
574   7.4268384753e-07   2.6403459457e+02   9.2077446807e+03  0.0000000000e+00  -1.0073562022e+03   2.1708849601e-06   5.5212993850e-01  4.4787006150e-01   6.6220079862e-04
575   7.4348561052e-07   2.6403459457e+02   9.2077454113e+03  0.0000000000e+00  -1.0073575944e+03   2.1706825101e-06   5.5215815788e-01  4.4784184212e-01   6.6155753120e-04
576   7.4428622465e-07   2.6403459457e+02   9.2077461412e+03  0.0000000000e+00  -1.0073589852e+03   2.1704785793e-06   5.5218638687e-01  4.4781361313e-01   6.6091588997e-04
577   7.4508587283e-07   2.6403459457e+02   9.2077468704e+03  0.0000000000e+00  -1.0073603746e+03   2.1702731599e-06   5.5221462546e-01  4.4778537454e-01   6.6027583671e-04
578   7.4588472910e-07   2.6403459457e+02   9.2077475989e+03  0.0000000000e+00  -1.0073617628e+03   2.1700662460e-06   5.5224287365e-01  4.4775712635e-01   6.5963737507e-04
579   7.4668295884e-07   2.6403459457e+02   9.2077483267e+03  0.0000000000e+00  -1.0073631495e+03   2.1698578325e-06   5.5227113142e-01  4.4772886858e-01   6.5900048685e-04
580   7.4748071897e-07   2.6403459457e+02   9.2077490537e+03  0.0000000000e+00  -1.0073645349e+03   2.1696479008e-06   5.5229939876e-01  4.4770060124e-01   6.5836501744e-04
581   7.4827815854e-07   2.6403459457e+02   9.2077497800e+03  0.0000000000e+00  -1.0073659189e+03   2.1694364528e-06   5.5232767565e-01  4.4767232435e-01   6.5773100505e-04
582   7.4907541989e-07   2.6403459457e+02   9.2077505055e+03  0.0000000000e+00  -1.0073673016e+03   2.1692234746e-06   5.5235596209e-01  4.4764403791e-01   6.5709849696e-04
583   7.4987263706e-07   2.6403459457e+02   9.2077512304e+03  0.0000000000e+00  -1.0073686829e+03   2.1690089541e-06   5.5238425806e-01  4.4761574194e-01   6.5646739858e-04
584   7.5066993840e-07   2.6403459457e+02   9.2077519544e+03  0.0000000000e+00  -1.0073700628e+03   2.1687928903e-06   5.5241256355e-01  4.4758743645e-01   6.5583763717e-04
585   7.5146744526e-07   2.6403459457e+02   9.2077526778e+03  0.0000000000e+00  -1.0073714413e+03   2.1685752590e-06   5.5244087855e-01  4.4755912145e-01   6.5520931093e-04
586   7.5226527304e-07   2.6403459457e+02   9.2077534004e+03  0.0000000000e+00  -1.0073728185e+03   2.1683560665e-06   5.5246920305e-01  4.4753079695e-01   6.5458217614e-04
587   7.5306353090e-07   2.6403459457e+02   9.2077541222e+03  0.0000000000e+00  -1.0073741943e+03   2.1681352940e-06   5.5249753705e-01  4.4750246295e-01   6.5395647107e-04
588   7.5386232301e-07   2.6403459457e+02   9.2077548433e+03  0.0000000000e+00  -1.0073755687e+03   2.1679129289e-06   5.5252588052e-01  4.4747411948e-01   6.5333201564e-04
589   7.5466174773e-07   2.6403459457e+02   9.2077555636e+03  0.0000000000e+00  -1.0073769418e+03   2.1676889682e-06   5.5255423347e-01  4.4744576653e-01   6.5270881714e-04
590   7.5546189838e-07   2.6403459457e+02   9.2077562832e+03  0.0000000000e+00  -1.0073783134e+03   2.1674633945e-06   5.5258259588e-01  4.4741740412e-01   6.5208690285e-04
591   7.5626286383e-07   2.6403459457e+02   9.2077570020e+03  0.0000000000e+00  -1.0073796837e+03   2.1672362042e-06   5.5261096775e-01  4.4738903225e-01   6.5146615088e-04
592   7.5706472756e-07   2.6403459457e+02   9.2077577201e+03  0.0000000000e+00  -1.0073810526e+03   2.1670073836e-06   5.5263934906e-01  4.4736065094e-01   6.5084661946e-04
593   7.5786756951e-07   2.6403459457e+02   9.2077584374e+03  0.0000000000e+00  -1.0073824202e+03   2.1667769207e-06   5.5266773981e-01  4.4733226019e-01   6.5022828312e-04
594   7.5867146462e-07   2.6403459457e+02   9.2077591539e+03  0.0000000000e+00  -1.0073837863e+03   2.1665448027e-06   5.5269613999e-01  4.4730386001e-01   6.4961112912e-04
595   7.5947648472e-07   2.6403459457e+02   9.2077598697e+03  0.0000000000e+00  -1.0073851511e+03   2.1663110288e-06   5.5272454959e-01  4.4727545041e-01   6.4899508470e-04
596   7.6028269684e-07   2.6403459457e+02   9.2077605847e+03  0.0000000000e+00  -1.0073865144e+03   2.1660755804e-06   5.5275296861e-01  4.4724703139e-01   6.4838023900e-04
597   7.6109016501e-07   2.6403459457e+02   9.2077612989e+03  0.0000000000e+00  -1.0073878764e+03   2.1658384417e-06   5.5278139703e-01  4.4721860297e-01   6.4776650106e-04
598   7.6189894954e-07   2.6403459457e+02   9.2077620124e+03  0.0000000000e+00  -1.0073892371e+03   2.1655996196e-06   5.5280983486e-01  4.4719016514e-01   6.4715378358e-04
599   7.6270910742e-07   2.6403459457e+02   9.2077627251e+03  0.0000000000e+00  -1.0073905963e+03   2.1653590844e-06   5.5283828209e-01  4.4716171791e-01   6.4654224298e-04
600   7.6352069263e-07   2.6403459457e+02   9.2077634370e+03  0.0000000000e+00  -1.0073919541e+03   2.1651168246e-06   5.5286673870e-01  4.4713326130e-01   6.4593179195e-04
601   7.6433375589e-07   2.6403459457e+02   9.2077641481e+03  0.0000000000e+00  -1.0073933106e+03   2.1648728439e-06   5.5289520470e-01  4.4710479530e-01   6.4532229771e-04
602   7.6514834526e-07   2.6403459457e+02   9.2077648585e+03  0.0000000000e+00  -1.0073946657e+03   2.1646271235e-06   5.5292368008e-01  4.4707631992e-01   6.4471400219e-04
603   7.6596450583e-07   2.6403459457e+02   9.2077655681e+03  0.0000000000e+00  -1.0073960194e+03   2.1643796559e-06   5.5295216484e-01  4.4704783516e-01   6.4410663981e-04
604   7.6678228030e-07   2.6403459457e+02   9.2077662770e+03  0.0000000000e+00  -1.0073973717e+03   2.1641304134e-06   5.5298065896e-01  4.4701934104e-01   6.4350032335e-04
605   7.6760170862e-07   2.6403459457e+02   9.2077669850e+03  0.0000000000e+00  -1.0073987227e+03   2.1638794012e-06   5.5300916245e-01  4.4699083755e-01   6.4289507100e-04
606   7.6842282868e-07   2.6403459457e+02   9.2077676923e+03  0.0000000000e+00  -1.0074000723e+03   2.1636266031e-06   5.5303767529e-01  4.4696232471e-01   6.4229076270e-04
607   7.6924567578e-07   2.6403459457e+02   9.2077683988e+03  0.0000000000e+00  -1.0074014205e+03   2.1633720090e-06   5.5306619750e-01  4.4693380250e-01   6.4168748941e-04
608   7.7007028314e-07   2.6403459457e+02   9.2077691045e+03  0.0000000000e+00  -1.0074027673e+03   2.1631156083e-06   5.5309472906e-01  4.4690527094e-01   6.4108516563e-04
609   7.7089668192e-07   2.6403459457e+02   9.2077698095e+03  0.0000000000e+00  -1.0074041127e+03   2.1628573779e-06   5.5312326996e-01  4.4687673004e-01   6.4048387321e-04
610   7.7172490137e-07   2.6403459457e+02   9.2077705136e+03  0.0000000000e+00  -1.0074054568e+03   2.1625973186e-06   5.5315182022e-01  4.4684817978e-01   6.3988351940e-04
611   7.7255496877e-07   2.6403459457e+02   9.2077712170e+03  0.0000000000e+00  -1.0074067994e+03   2.1623354155e-06   5.5318037981e-01  4.4681962019e-01   6.3928414238e-04
612   7.7338690949e-07   2.6403459457e+02   9.2077719197e+03  0.0000000000e+00  -1.0074081407e+03   2.1620716578e-06   5.5320894875e-01  4.4679105125e-01   6.3868562756e-04
613   7.7422074736e-07   2.6403459457e+02   9.2077726215e+03  0.0000000000e+00  -1.0074094807e+03   2.1618060285e-06   5.5323752703e-01  4.4676247297e-01   6.3808818049e-04
614   7.7505650442e-07   2.6403459457e+02   9.2077733226e+03  0.0000000000e+00  -1.0074108192e+03   2.1615385230e-06   5.5326611465e-01  4.4673388535e-01   6.3749159926e-04
615   7.7589420131e-07   2.6403459457e+02   9.2077740228e+03  0.0000000000e+00  -1.0074121564e+03   2.1612691264e-06   5.5329471160e-01  4.4670528840e-01   6.3689598392e-04
616   7.7673385702e-07   2.6403459457e+02   9.2077747224e+03  0.0000000000e+00  -1.0074134922e+03   2.1609978223e-06   5.5332331789e-01  4.4667668211e-01   6.3630124168e-04
617   7.7757548919e-07   2.6403459457e+02   9.2077754211e+03  0.0000000000e+00  -1.0074148267e+03   2.1607246025e-06   5.5335193350e-01  4.4664806650e-01   6.3570741258e-04
618   7.7841911385e-07   2.6403459457e+02   9.2077761190e+03  0.0000000000e+00  -1.0074161597e+03   2.1604494565e-06   5.5338055846e-01  4.4661944154e-01   6.3511450571e-04
619   7.7926474592e-07   2.6403459457e+02   9.2077768162e+03  0.0000000000e+00  -1.0074174914e+03   2.1601723706e-06   5.5340919274e-01  4.4659080726e-01   6.3452250288e-04
620   7.8011239913e-07   2.6403459457e+02   9.2077775126e+03  0.0000000000e+00  -1.0074188218e+03   2.1598933341e-06   5.5343783635e-01  4.4656216365e-01   6.3393136043e-04
621   7.8096208608e-07   2.6403459457e+02   9.2077782082e+03  0.0000000000e+00  -1.0074201507e+03   2.1596123323e-06   5.5346648929e-01  4.4653351071e-01   6.3334122206e-04
622   7.8181381781e-07   2.6403459457e+02   9.2077789031e+03  0.0000000000e+00  -1.0074214783e+03   2.1593293574e-06   5.5349515157e-01  4.4650484843e-01   6.3275178945e-04
623   7.8266760470e-07   2.6403459457e+02   9.2077795972e+03  0.0000000000e+00  -1.0074228046e+03   2.1590443875e-06   5.5352382318e-01  4.4647617682e-01   6.3216331000e-04
624   7.8352345580e-07   2.6403459457e+02   9.2077802905e+03  0.0000000000e+00  -1.0074241294e+03   2.1587574263e-06   5.5355250412e-01  4.4644749588e-01   6.3157572185e-04
625   7.8438137940e-07   2.6403459457e+02   9.2077809830e+03  0.0000000000e+00  -1.0074254529e+03   2.1584684430e-06   5.5358119439e-01  4.4641880561e-01   6.3098892315e-04
626   7.8524138259e-07   2.6403459457e+02   9.2077816747e+03  0.0000000000e+00  -1.0074267751e+03   2.1581774429e-06   5.5360989400e-01  4.4639010600e-01   6.3040308487e-04
627   7.8610347163e-07   2.6403459457e+02   9.2077823657e+03  0.0000000000e+00  -1.0074280959e+03   2.1578844001e-06   5.5363860294e-01  4.4636139706e-01   6.2981807969e-04
628   7.8696765194e-07   2.6403459457e+02   9.2077830559e+03  0.0000000000e+00  -1.0074294153e+03   2.1575893107e-06   5.5366732122e-01  4.4633267878e-01   6.2923384394e-04
629   7.8783392834e-07   2.6403459457e+02   9.2077837453e+03  0.0000000000e+00  -1.0074307334e+03   2.1572921613e-06   5.5369604884e-01  4.4630395116e-01   6.2865048312e-04
630   7.8870230420e-07   2.6403459457e+02   9.2077844340e+03  0.0000000000e+00  -1.0074320501e+03   2.1569929396e-06   5.5372478580e-01  4.4627521420e-01   6.2806797905e-04
631   7.8957278282e-07   2.6403459457e+02   9.2077851218e+03  0.0000000000e+00  -1.0074333655e+03   2.1566916353e-06   5.5375353211e-01  4.4624646789e-01   6.2748633536e-04
632   7.9044536625e-07   2.6403459457e+02   9.2077858089e+03  0.0000000000e+00  -1.0074346795e+03   2.1563882252e-06   5.5378228776e-01  4.4621771224e-01   6.2690543928e-04
633   7.9132005627e-07   2.6403459457e+02   9.2077864953e+03  0.0000000000e+00  -1.0074359921e+03   2.1560827064e-06   5.5381105276e-01  4.4618894724e-01   6.2632543450e-04
634   7.9219685368e-07   2.6403459457e+02   9.2077871808e+03  0.0000000000e+00  -1.0074373034e+03   2.1557750730e-06   5.5383982712e-01  4.4616017288e-01   6.2574622461e-04
635   7.9307575859e-07   2.6403459457e+02   9.2077878656e+03  0.0000000000e+00  -1.0074386134e+03   2.1554653007e-06   5.5386861083e-01  4.4613138917e-01   6.2516782054e-04
