#nx  ny  tilde_F(nx,ny).real()  tilde_F(nx,ny).imag()  ArgofLog.real()  ArgofLog.imag()
#Extra momentum point for pm3d corners2color c1
0  0  2.083759719e-17  0.04833373384  0.9988321525  0.0483149169
0  1  -5.005132739e-17  0.1786951477  0.9840764623  0.1777456507
0  2  -3.94934101e-16  0.3138986293  0.951137025  0.3087691042
0  3  -3.444767009e-16  0.1043888539  0.9945564295  0.104199369
0  4  -1.987481898e-16  0.4491231268  0.9008281658  0.434175789
0  5  7.889133228e-18  0.1781605642  0.9841713416  0.1772195543
0  6  1.877970347e-16  0.005337728412  0.9999857544  0.005337703066
0  7  2.580612636e-16  0.03902042691  0.9992387997  0.03901052562
0  8  -2.251607751e-16  0.04698617398  0.9988963528  0.04696888732
0  9  1.561816216e-16  0.00631135519  0.9999800835  0.00631131329
0  10  2.592906563e-16  -0.0004217345351  0.9999999111  -0.0004217345226
0  11  -1.514608239e-16  -0.1397643324  0.9902488545  -0.1393097489
0  12  -2.299477781e-16  -1.003173545  0.5376291437  -0.8431814181
0  13  1.418779031e-16  -0.02715186436  0.9996314108  -0.02714852832
0  14  -1.436005645e-17  0.002534955658  0.999996787  0.002534952943
0  15  -1.905498375e-16  0.02115722463  0.9997761943  0.02115564623
0  16  1.666423068e-16  0.01718420886  0.9998523551  0.01718336313
0  17  2.161989228e-16  -0.1289275582  0.9917003485  -0.1285706758
0  18  -2.000445737e-16  -0.1960944071  0.9808350226  -0.1948400843
0  19  -1.884589833e-16  -0.0160415694  0.9998713368  -0.01604088141
0  20  -3.307354385e-16  0.02382130154  0.9997162862  0.02381904868
0  21  9.925984257e-17  0.01108260259  0.9999385886  0.01108237572
0  22  -4.307850839e-17  -0.008930463949  0.9999601237  -0.008930345244
0  23  1.938869951e-16  -0.3969366865  0.922249581  -0.386595021
0  24  2.860175942e-16  -0.7580515696  0.7261769495  -0.6875078458
0  25  2.658390471e-16  -0.008873057721  0.9999606347  -0.00887294129
0  26  -4.171092168e-16  0.002626667428  0.9999965503  0.002626664408
0  27  -1.097673419e-16  0.01592143481  0.9998732566  0.01592076216
0  28  -1.098353434e-16  0.06714029098  0.9977469372  0.06708985964
0  29  8.694497468e-17  0.009291217604  0.9999568369  0.009291083924
0  30  2.009494435e-16  0.02362352117  0.9997209776  0.02362132397
0  31  -1.713884297e-16  0.5411732017  0.857104906  0.5151419029
0  32  1.210736425e-16  0.1035738931  0.9946410176  0.1033888101
0  33  -3.05267803e-16  0.2114986335  0.9777174116  0.2099253751
0  34  -1.593493645e-17  0.2838543304  0.9599831363  0.2800578118
0  35  4.141004586e-17  0.08802188328  0.9961285746  0.08790826389
0  36  4.141004586e-17  0.08802188328  0.9961285746  0.08790826389

1  0  2.891559929e-16  0.1786951477  0.9840764623  0.1777456507
1  1  6.524087502e-17  0.2296802627  0.9737392382  0.2276661944
1  2  1.418041174e-18  0.3362393374  0.9440021285  0.3299393601
1  3  1.152093927e-16  0.1345034912  0.9909680343  0.1340983032
1  4  4.672603022e-17  0.1331958016  0.9911425459  0.1328023103
1  5  -1.652464348e-16  0.3085756231  0.9527671222  0.3037018455
1  6  -1.745121656e-16  0.009743964406  0.999952528  0.009743810217
1  7  6.407721302e-17  0.01596785926  0.9998725164  0.01596718071
1  8  -2.29329179e-16  0.1335807861  0.9910913457  0.133183875
1  9  -2.114245988e-16  0.03027112909  0.9995418644  0.03026650619
1  10  4.373653349e-17  0.002937882932  0.9999956844  0.002937878706
1  11  9.029724858e-17  -0.008307604186  0.9999654921  -0.008307508627
1  12  -1.945014068e-16  -0.1162702014  0.9932482316  -0.1160084069
1  13  -4.015105859e-16  -0.04193811537  0.9991207261  -0.04192582296
1  14  2.472542044e-17  -0.0066122991  0.9999781388  -0.006612250915
1  15  -2.955915807e-16  0.00373454751  0.9999930266  0.00373453883
1  16  -7.528674977e-17  0.006692795116  0.9999776033  0.006692745151
1  17  -6.250344541e-17  -0.02316695141  0.9997316582  -0.02316487915
1  18  -3.48541049e-16  -0.1403953379  0.9901607522  -0.1399345736
1  19  -1.163008345e-16  -0.102223628  0.9947797132  -0.1020456871
1  20  9.249669783e-17  -0.004212883543  0.9999911258  -0.004212871082
1  21  -1.981547962e-17  0.006314392927  0.9999800643  0.006314350967
1  22  -6.999198669e-17  -0.00130786628  0.9999991447  -0.001307865907
1  23  -1.678561077e-16  -0.01751661931  0.9998465879  -0.01751572355
1  24  6.82316163e-17  -0.1170350607  0.9931592109  -0.1167680681
1  25  -1.704694453e-18  -0.035689173  0.9993632091  -0.03568159716
1  26  -1.132964425e-16  -0.0009665325538  0.9999995329  -0.0009665324033
1  27  5.681783519e-17  0.008172009309  0.9999666093  0.008171918353
1  28  1.749196515e-16  0.09520490551  0.9954714351  0.09506114821
1  29  3.089978074e-16  0.07628499025  0.9970917109  0.07621102297
1  30  6.739166005e-17  0.00562804853  0.9999841626  0.005628018819
1  31  -3.564653622e-16  0.09263399598  0.9957125386  0.09250156987
1  32  -7.510231232e-17  0.3221100246  0.9485695623  0.3165687689
1  33  -2.289883383e-16  0.08650658028  0.9962606386  0.08639872692
1  34  -2.951970235e-16  0.2487533512  0.9692200946  0.2461958738
1  35  -5.093633321e-17  0.2838543304  0.9599831363  0.2800578118
1  36  -5.093633321e-17  0.2838543304  0.9599831363  0.2800578118

2  0  -1.589755045e-16  0.3138986293  0.951137025  0.3087691042
2  1  1.833680238e-17  0.3362393374  0.9440021285  0.3299393601
2  2  2.854681446e-16  0.2897688605  0.9583099448  0.2857307294
2  3  1.961256747e-16  0.1195894816  0.9928576963  0.119304631
2  4  9.461941414e-17  0.08948814433  0.9959986074  0.08936875339
2  5  1.367461191e-16  0.2714346183  0.9633872469  0.2681138051
2  6  -1.837563557e-17  0.01260979902  0.9999204975  0.01260946485
2  7  2.281163692e-16  0.004989731399  0.9999875513  0.004989710694
2  8  9.497421278e-17  0.1265758976  0.9919999607  0.1262381798
2  9  -7.858050465e-17  0.2711050418  0.9634755586  0.2677962808
2  10  6.657832089e-17  0.01646892182  0.9998643904  0.01646817737
2  11  2.432746057e-19  -0.001986982262  0.999998026  -0.001986980955
2  12  -1.573395004e-16  -0.02836206842  0.9995978235  -0.02835826613
2  13  -2.035446035e-16  -0.04359618318  0.9990498369  -0.04358237448
2  14  4.293440483e-17  -0.01098069062  0.9999397128  -0.01098046995
2  15  -1.189590374e-16  0.0001980519599  0.9999999804  0.0001980519586
2  16  -2.716559586e-17  0.01213783135  0.9999263374  0.01213753331
2  17  1.029213655e-16  -0.0169723223  0.9998559736  -0.01697150747
2  18  2.086712684e-16  -0.2084672125  0.9783492904  -0.206960542
2  19  2.222253552e-16  -0.2143012721  0.9771252275  -0.2126647356
2  20  1.233832647e-16  -0.09978855007  0.9950252528  -0.09962302085
2  21  3.207973013e-16  0.009556055601  0.9999543412  0.009555910161
2  22  1.028990446e-17  0.006686385822  0.9999776462  0.006686336
2  23  -6.05808e-16  -0.004843629554  0.9999882696  -0.004843610614
2  24  -5.252333046e-17  -0.02374680892  0.9997180578  -0.02374457714
2  25  -1.065582023e-16  -0.04755143812  0.9988696434  -0.04753352007
2  26  2.882443267e-16  -0.01039720404  0.9999459496  -0.01039701672
2  27  -8.751350309e-17  0.003386714329  0.9999942651  0.003386707854
2  28  2.376285676e-16  0.06673641137  0.9977739521  0.06668688454
2  29  3.285999703e-16  0.3285445137  0.9465129815  0.322665734
2  30  2.132092377e-16  0.01937802424  0.999812252  0.0193768115
2  31  4.547243018e-18  0.005155589111  0.99998671  0.005155566271
2  32  -4.867747726e-17  0.1105110286  0.9938998683  0.1102862265
2  33  1.80224589e-16  0.2253597695  0.9747137771  0.2234570489
2  34  -3.753920731e-16  0.08650658028  0.9962606386  0.08639872692
2  35  -3.335434786e-17  0.2114986335  0.9777174116  0.2099253751
2  36  -3.335434786e-17  0.2114986335  0.9777174116  0.2099253751

3  0  3.697465854e-17  0.1043888539  0.9945564295  0.104199369
3  1  1.504491765e-16  0.1345034912  0.9909680343  0.1340983032
3  2  3.799998177e-16  0.1195894816  0.9928576963  0.119304631
3  3  3.594160377e-16  0.07554930119  0.9971475087  0.07547745294
3  4  -1.69958125e-16  0.1654637422  0.9863420786  0.1647097571
3  5  1.379174894e-16  0.3244772161  0.9478175264  0.3188133257
3  6  -7.786364454e-17  0.01278171603  0.999918315  0.012781368
3  7  -1.062992398e-16  0.001847621116  0.9999982931  0.001847620065
3  8  -4.228300529e-16  0.02229757547  0.9997514194  0.02229572785
3  9  -5.231118357e-16  0.483219473  0.8855036429  0.4646324337
3  10  -2.640527683e-17  0.1605000404  0.9871474944  0.1598118402
3  11  2.497741271e-16  0.006759528745  0.9999771545  0.00675947727
3  12  4.641677334e-17  -0.01441267681  0.9998961392  -0.01441217784
3  13  -2.014015418e-16  -0.04307123607  0.9990725777  -0.04305792017
3  14  -1.609828951e-17  -0.02031922453  0.9997935717  -0.02031782635
3  15  -1.97797055e-16  0.001535275913  0.9999988215  0.00153527531
3  16  -2.942410103e-17  0.04102535893  0.999158578  0.04101385173
3  17  9.885817673e-18  0.0331004496  0.9994522301  0.03309440557
3  18  3.27419872e-16  -0.05055603188  0.998722316  -0.0505344985
3  19  -3.791636282e-17  -0.04848075497  0.9988250384  -0.0484617658
3  20  -1.602511633e-16  -0.05065344822  0.9987173884  -0.05063179014
3  21  1.940177272e-16  -0.01548735177  0.9998800734  -0.01548673265
3  22  2.455288171e-16  0.05199429113  0.9986486013  0.05197086735
3  23  7.244126565e-17  0.02069747057  0.999785815  0.02069599285
3  24  -7.391736366e-17  -0.007577707497  0.9999712893  -0.007577634976
3  25  2.221901508e-16  -0.03605088512  0.9993502372  -0.03604307661
3  26  -1.386709732e-17  -0.03096389482  0.9995206569  -0.03095894722
3  27  -9.914609266e-17  -0.004414677846  0.9999902553  -0.004414663507
3  28  1.408117446e-16  0.0313174401  0.9995096491  0.03131232109
3  29  3.660645919e-16  0.5173967086  0.8691097613  0.4946192705
3  30  -6.730448692e-17  0.1204564392  0.9927538911  0.1201653515
3  31  -1.621012361e-16  0.004243504161  0.9999909963  0.004243491425
3  32  1.319507466e-16  0.004909764333  0.9999879471  0.004909744608
3  33  3.404038728e-17  0.1105110286  0.9938998683  0.1102862265
3  34  -3.929596688e-17  0.3221100246  0.9485695623  0.3165687689
3  35  -4.090161763e-18  0.1035738931  0.9946410176  0.1033888101
3  36  -4.090161763e-18  0.1035738931  0.9946410176  0.1033888101

4  0  -1.788527126e-16  0.4491231268  0.9008281658  0.434175789
4  1  -8.294365237e-17  0.1331958016  0.9911425459  0.1328023103
4  2  7.393149393e-17  0.08948814433  0.9959986074  0.0893687534
4  3  -4.134669632e-17  0.1654637421  0.9863420786  0.1647097571
4  4  -2.322325794e-16  0.7666477685  0.720240238  0.693724729
4  5  1.098130696e-16  0.2439794155  0.9703843689  0.2415660915
4  6  7.809945856e-17  0.01063435946  0.9999434557  0.01063415903
4  7  3.831036576e-17  0.002265362901  0.9999974341  0.002265360964
4  8  -5.325681995e-17  0.009408092659  0.9999557442  0.009407953871
4  9  -3.561527076e-16  0.1408681454  0.9900944794  0.1404027135
4  10  -1.429756829e-16  0.3087905983  0.9527018118  0.3039066598
4  11  1.564227007e-16  0.03939436954  0.9992241422  0.03938418087
4  12  -8.879086254e-17  -0.005808340556  0.9999831316  -0.005808307897
4  13  -4.425644476e-16  -0.03890782661  0.999243186  -0.03889801079
4  14  -8.892799961e-17  -0.04012553419  0.9991950788  -0.04011476765
4  15  -1.145086196e-17  0.003918542022  0.9999923225  0.003918531994
4  16  1.30016471e-16  0.1165297247  0.9932180912  0.1162661741
4  17  1.142679157e-16  0.06070805086  0.9981578322  0.06067076814
4  18  -6.894964295e-17  -0.01508122038  0.9998862806  -0.0150806487
4  19  -9.885293191e-17  -0.02367902738  0.9997196649  -0.02367681465
4  20  3.880305433e-17  -0.02445267175  0.9997010483  -0.02445023498
4  21  5.388911943e-17  -0.01980187428  0.9998039493  -0.01980058021
4  22  1.492669068e-16  0.01393493865  0.9999029103  0.01393448766
4  23  -3.796924267e-16  0.1057103582  0.9944178612  0.1055135883
4  24  -1.67228196e-16  0.05893866615  0.9982636196  0.05890454889
4  25  4.628274401e-16  -0.01699354518  0.9998556132  -0.01699272729
4  26  -9.638454626e-17  -0.04868827337  0.9988149601  -0.04866903934
4  27  1.772871291e-16  -0.02184705561  0.9997613626  -0.02184531774
4  28  9.333223161e-17  0.01100831027  0.9999394092  0.01100808794
4  29  1.96419342e-16  0.1773740153  0.984310429  0.1764454006
4  30  2.43754705e-16  0.274728271  0.9624989493  0.2712854081
4  31  -4.736716945e-18  0.03201860556  0.9994874482  0.03201313498
4  32  3.328400858e-17  0.004243504161  0.9999909963  0.004243491425
4  33  -9.247185568e-17  0.005155589111  0.99998671  0.005155566272
4  34  -4.218092837e-17  0.09263399598  0.9957125386  0.09250156987
4  35  -1.458858513e-16  0.5411732017  0.857104906  0.5151419029
4  36  -1.458858513e-16  0.5411732017  0.857104906  0.5151419029

5  0  2.425749039e-16  0.1781605642  0.9841713416  0.1772195543
5  1  3.682627971e-17  0.3085756231  0.9527671222  0.3037018455
5  2  7.241888975e-17  0.2714346183  0.9633872469  0.2681138051
5  3  8.726176142e-17  0.3244772161  0.9478175264  0.3188133257
5  4  -1.261180284e-17  0.2439794155  0.9703843689  0.2415660916
5  5  3.081986e-16  0.04062249351  0.99917502  0.04061132198
5  6  4.096461864e-16  0.006552340921  0.9999785335  0.006552294035
5  7  3.297018593e-16  0.006352585875  0.9999798224  0.006352543148
5  8  9.894551178e-17  0.03470772705  0.9993977473  0.03470075916
5  9  -2.385411509e-16  0.2164164962  0.9766732083  0.2147310972
5  10  -2.331015255e-17  0.2871284358  0.9590610538  0.2831993911
5  11  8.859762688e-17  0.05890058829  0.9982658618  0.0588665371
5  12  1.826239709e-16  0.005587245839  0.9999843914  0.005587216769
5  13  -1.514350087e-16  -0.0306785318  0.9995294508  -0.03067371973
5  14  -9.717910677e-17  -0.06056281398  0.9981666333  -0.06052579817
5  15  -6.847497369e-18  0.0001238417694  0.9999999923  0.0001238417691
5  16  -3.175800463e-16  0.2296639927  0.9737429421  0.2276503517
5  17  -7.967171941e-17  0.05852190016  0.9982880823  0.05848850145
5  18  -1.856060923e-16  -0.00127126321  0.9999991919  -0.001271262868
5  19  1.64742565e-16  -0.01035364332  0.9999464015  -0.01035345834
5  20  -9.658110073e-17  -0.01032536235  0.9999466939  -0.01032517888
5  21  8.645880959e-17  -0.01030137907  0.9999469413  -0.01030119687
5  22  4.827561605e-18  -0.007276899598  0.9999735235  -0.007276835376
5  23  -3.407039558e-16  0.02236505644  0.9997499125  0.02236319201
5  24  -1.710952211e-16  0.1488238062  0.9889461621  0.148275043
5  25  3.178816214e-16  0.1296795063  0.9916033897  0.1293163467
5  26  2.68352268e-16  -0.03917226449  0.9992328649  -0.03916224718
5  27  -1.618620816e-17  -0.05187748451  0.9986546651  -0.05185421823
5  28  8.47045254e-17  -0.01035610913  0.999946376  -0.01035592401
5  29  1.563022332e-16  0.03303162824  0.9994545054  0.03302562183
5  30  -7.842223129e-17  0.1584469735  0.9874735181  0.157784825
5  31  2.982322592e-16  0.274728271  0.9624989493  0.2712854081
5  32  1.540887933e-16  0.1204564392  0.9927538911  0.1201653515
5  33  4.952876677e-17  0.01937802424  0.999812252  0.0193768115
5  34  1.944630796e-16  0.00562804853  0.9999841626  0.005628018819
5  35  3.889990128e-17  0.02362352117  0.9997209776  0.02362132397
5  36  3.889990128e-17  0.02362352117  0.9997209776  0.02362132397

6  0  -2.179888099e-16  0.005337728412  0.9999857544  0.005337703066
6  1  -5.178307479e-17  0.009743964407  0.999952528  0.009743810218
6  2  -2.485275893e-16  0.01260979902  0.9999204975  0.01260946485
6  3  2.012782531e-16  0.01278171603  0.999918315  0.012781368
6  4  2.644543599e-16  0.01063435946  0.9999434557  0.01063415903
6  5  2.297984927e-16  0.006552340921  0.9999785335  0.006552294035
6  6  4.336972174e-16  0.004050907989  0.9999917951  0.00405089691
6  7  8.570344446e-17  0.02084564084  0.9997827375  0.02084413116
6  8  1.09506446e-16  0.1738675902  0.9849230692  0.1729929122
6  9  1.499692347e-16  0.599439377  0.8256520367  0.5641796826
6  10  -6.075996417e-17  0.2846560592  0.9597582974  0.2808273679
6  11  8.466724101e-18  0.05616546752  0.9984231347  0.05613594262
6  12  2.183833386e-16  0.008175605416  0.9999665799  0.00817551434
6  13  3.318781552e-16  -0.02447129139  0.9997005929  -0.02446884905
6  14  2.857717523e-16  -0.06943218751  0.9975905539  -0.06937641417
6  15  -5.328648436e-17  -0.02614042902  0.9996583584  -0.02613745207
6  16  -1.19450505e-16  0.3621223061  0.9351470828  0.354259698
6  17  -1.823876451e-16  0.09450645453  0.9955375878  0.09436583708
6  18  6.247054286e-17  0.02148058317  0.9997693011  0.0214789313
6  19  8.784911562e-17  0.00416850644  0.9999913118  0.004168494368
6  20  -5.51781202e-17  0.007280517107  0.9999734972  0.007280452789
6  21  -1.567437291e-16  0.008450830933  0.9999642919  0.008450730345
6  22  -1.674262822e-16  0.005906807595  0.9999825549  0.005906773246
6  23  4.885525714e-17  0.006139668895  0.9999811523  0.006139630323
6  24  2.592491931e-16  0.04891162781  0.9988040648  0.04889212787
6  25  3.875326492e-16  0.1875237936  0.9824688776  0.1864266732
6  26  7.81904816e-17  0.2429344055  0.970636278  0.2405518984
6  27  -3.260315468e-16  -0.07150090313  0.9974448993  -0.07143999542
6  28  3.286431549e-16  -0.04582274859  0.9989503215  -0.04580671442
6  29  -3.308409566e-17  -0.004950366594  0.999987747  -0.004950346375
6  30  -2.931861142e-16  0.03303162824  0.9994545054  0.03302562183
6  31  -1.376202593e-17  0.1773740153  0.984310429  0.1764454006
6  32  1.491694373e-16  0.5173967087  0.8691097613  0.4946192705
6  33  -5.508601965e-17  0.3285445137  0.9465129815  0.322665734
6  34  1.423475215e-16  0.07628499025  0.9970917109  0.07621102297
6  35  7.270324665e-17  0.009291217604  0.9999568369  0.009291083924
6  36  7.270324665e-17  0.009291217604  0.9999568369  0.009291083924

7  0  8.638237543e-17  0.03902042691  0.9992387997  0.03901052562
7  1  1.300055384e-16  0.01596785926  0.9998725164  0.01596718071
7  2  -3.09627818e-16  0.004989731399  0.9999875513  0.004989710693
7  3  -4.614863122e-17  0.001847621116  0.9999982931  0.001847620065
7  4  1.869619259e-16  0.002265362901  0.9999974341  0.002265360964
7  5  -6.968165223e-17  0.006352585875  0.9999798224  0.006352543148
7  6  -3.310397863e-16  0.02084564084  0.9997827375  0.02084413116
7  7  -5.472577059e-17  0.0635093266  0.9979839605  0.06346664176
7  8  2.894860115e-17  0.1062613008  0.9943595784  0.1060614394
7  9  1.199158906e-16  0.07805223773  0.9969554702  0.07797301085
7  10  -1.440182779e-16  0.03817407839  0.9992714583  0.03816480747
7  11  -4.006786573e-17  0.01749381316  0.9998469872  0.01749292089
7  12  -1.006387268e-16  0.0003350258485  0.9999999439  0.0003350258423
7  13  4.882992094e-17  -0.02728867434  0.9996276872  -0.02728528762
7  14  3.132609919e-16  -0.07245585656  0.9973762226  -0.07239247613
7  15  3.966434395e-17  -0.1165968873  0.9932102803  -0.1163328809
7  16  7.670547408e-18  -0.6158482725  0.8162837351  -0.5776511611
7  17  4.802694285e-18  0.2134762811  0.9773003414  0.2118585439
7  18  -6.941841868e-18  0.07481158816  0.9972029181  0.07474182376
7  19  -1.995910753e-16  0.01455169425  0.999894126  0.01455118069
7  20  -5.564829528e-17  0.02962068455  0.9995613396  0.02961635328
7  21  -1.476844362e-16  0.03833933052  0.9992651379  0.03832993869
7  22  3.154614848e-16  0.03591440932  0.9993551469  0.03590668915
7  23  4.081151151e-16  0.02338614543  0.9997265566  0.02338401379
7  24  2.183828237e-16  0.01432092207  0.9998974573  0.01432043257
7  25  -2.804108332e-17  0.1559066883  0.9878711501  0.1552758542
7  26  3.147569406e-18  0.233110774  0.9729524986  0.2310052717
7  27  -1.906638407e-17  -0.7999148748  0.6967677719  -0.717296781
7  28  1.975246318e-16  -0.0880983351  0.9961218509  -0.08798441947
7  29  4.871821927e-17  -0.04582274859  0.9989503215  -0.04580671442
7  30  -1.701834122e-16  -0.01035610913  0.999946376  -0.01035592401
7  31  -1.867499186e-16  0.01100831027  0.9999394092  0.01100808794
7  32  1.716547211e-16  0.0313174401  0.9995096491  0.03131232109
7  33  3.688987185e-16  0.06673641138  0.9977739521  0.06668688454
7  34  -1.780745831e-16  0.09520490552  0.9954714351  0.09506114822
7  35  -1.621944416e-16  0.06714029098  0.9977469372  0.06708985964
7  36  -1.621944416e-16  0.06714029098  0.9977469372  0.06708985964

8  0  5.241891076e-17  0.04698617398  0.9988963528  0.04696888732
8  1  2.7274601e-16  0.1335807861  0.9910913457  0.133183875
8  2  -2.045196876e-17  0.1265758976  0.9919999607  0.1262381798
8  3  -9.88476974e-17  0.02229757547  0.9997514194  0.02229572785
8  4  1.26548684e-16  0.009408092659  0.9999557442  0.009407953871
8  5  -3.382625656e-17  0.03470772705  0.9993977473  0.03470075916
8  6  -1.653381532e-16  0.1738675902  0.9849230692  0.1729929122
8  7  -4.65395387e-17  0.1062613008  0.9943595784  0.1060614394
8  8  -2.770406602e-17  0.0232010926  0.9997308667  0.02319901117
8  9  3.233414483e-16  0.01026278517  0.9999473381  0.01026260501
8  10  -2.103970879e-16  0.005685628392  0.9999838369  0.005685597759
8  11  -9.355226241e-20  0.0005339595386  0.9999998574  0.0005339595132
8  12  -2.34806013e-16  -0.01049704427  0.9999449065  -0.01049685149
8  13  -2.113135234e-16  -0.03602611188  0.9993511298  -0.03601831946
8  14  1.494502685e-16  -0.07209706597  0.9974021321  -0.07203462227
8  15  1.608195283e-16  -0.1030231244  0.9946978101  -0.1028409772
8  16  -4.075108205e-17  -0.8191128759  0.6828695558  -0.7305403272
8  17  -1.494576879e-16  0.02535614899  0.9996785501  0.02535343202
8  18  7.113104896e-17  0.3613899603  0.9354062725  0.353574752
8  19  -2.158044891e-16  -0.03214223338  0.9994834829  -0.03213669919
8  20  1.579313464e-16  0.009741210074  0.9999525548  0.009741056016
8  21  9.732029175e-17  0.02630395423  0.9996540709  0.02630092106
8  22  -1.876938214e-16  0.02919224385  0.9995739367  0.02918809782
8  23  3.263081241e-17  0.02162142755  0.999766266  0.02161974297
8  24  -9.825618245e-17  -0.001966281972  0.9999980669  -0.001966280705
8  25  -8.331392105e-17  -0.03927238709  0.9992289389  -0.03926229277
8  26  1.50210864e-16  0.3841099161  0.9271323447  0.3747340597
8  27  4.89734402e-16  -0.08594192128  0.9963092656  -0.08583616564
8  28  3.779817023e-16  -0.799914875  0.6967677718  -0.7172967811
8  29  2.182609136e-16  -0.07150090313  0.9974448993  -0.07143999542
8  30  -1.830226181e-16  -0.05187748451  0.9986546651  -0.05185421823
8  31  -3.138570177e-16  -0.02184705561  0.9997613626  -0.02184531774
8  32  -1.613768007e-16  -0.004414677846  0.9999902553  -0.004414663506
8  33  1.241382869e-17  0.003386714329  0.9999942651  0.003386707855
8  34  -9.515064834e-18  0.00817200931  0.9999666093  0.008171918353
8  35  -2.581915404e-16  0.01592143481  0.9998732566  0.01592076216
8  36  -2.581915404e-16  0.01592143481  0.9998732566  0.01592076216

9  0  3.320231109e-16  0.00631135519  0.9999800835  0.00631131329
9  1  2.937580283e-16  0.03027112909  0.9995418644  0.03026650619
9  2  -1.164144857e-16  0.2711050418  0.9634755586  0.2677962808
9  3  2.077033683e-16  0.483219473  0.8855036429  0.4646324337
9  4  2.951434532e-16  0.1408681454  0.9900944794  0.1404027135
9  5  -7.359878754e-17  0.2164164962  0.9766732083  0.2147310972
9  6  -1.070835171e-16  0.599439377  0.8256520367  0.5641796826
9  7  6.602985076e-17  0.07805223773  0.9969554702  0.07797301085
9  8  1.78932049e-16  0.01026278517  0.9999473381  0.01026260501
9  9  1.036599019e-16  0.003980933354  0.9999920761  0.003980922839
9  10  -5.87425131e-17  0.001343971029  0.9999990969  0.001343970624
9  11  -8.231855388e-17  -0.003592483685  0.999993547  -0.003592475957
9  12  4.020969958e-17  -0.01787426121  0.9998402596  -0.01787330945
9  13  -5.025076783e-19  -0.04410903327  0.9990273543  -0.04409473153
9  14  -7.582683621e-17  -0.05449188811  0.9985156844  -0.05446492439
9  15  -1.162259128e-17  -0.005346042382  0.9999857099  -0.005346016916
9  16  -5.494671826e-17  0.3501183125  0.9393321372  0.3430089446
9  17  2.335662414e-16  0.1411442409  0.9900556771  0.1406760687
9  18  -1.207144363e-16  -2.916173377  -0.9747004781  -0.2235150508
9  19  -1.585350169e-16  -0.1745016827  0.9848131777  -0.1736174097
9  20  2.433001436e-17  -0.06411705839  0.9979452055  -0.06407313657
9  21  7.763396694e-17  -0.01526968114  0.9998834207  -0.01526908776
9  22  1.767765919e-16  -0.003589256723  0.9999935586  -0.003589249016
9  23  1.613178917e-16  -0.00553526748  0.9999846804  -0.005535239214
9  24  3.961071251e-17  -0.02443569287  0.9997014633  -0.02443326117
9  25  4.220291201e-17  -0.08777429381  0.9961503092  -0.08766163025
9  26  7.931867797e-17  2.86183026  -0.9611210751  0.2761272876
9  27  1.643112287e-16  0.384109916  0.9271323447  0.3747340597
9  28  2.430517496e-16  0.233110774  0.9729524986  0.2310052717
9  29  1.004492869e-16  0.2429344055  0.970636278  0.2405518984
9  30  8.903426176e-17  -0.03917226449  0.9992328649  -0.03916224718
9  31  2.900213216e-16  -0.04868827337  0.9988149601  -0.04866903934
9  32  7.679627194e-18  -0.03096389482  0.9995206569  -0.03095894722
9  33  2.197862882e-16  -0.01039720404  0.9999459496  -0.01039701672
9  34  4.755675478e-17  -0.0009665325534  0.9999995329  -0.0009665324029
9  35  2.575140751e-16  0.002626667428  0.9999965503  0.002626664408
9  36  2.575140751e-16  0.002626667428  0.9999965503  0.002626664408

10  0  2.602651379e-16  -0.0004217345351  0.9999999111  -0.0004217345226
10  1  1.965675914e-16  0.002937882932  0.9999956844  0.002937878706
10  2  1.429865454e-16  0.01646892182  0.9998643904  0.01646817737
10  3  6.284245045e-18  0.1605000404  0.9871474944  0.1598118402
10  4  -5.50375448e-17  0.3087905983  0.9527018118  0.3039066598
10  5  2.237623296e-16  0.2871284358  0.9590610538  0.2831993911
10  6  1.95650642e-16  0.2846560592  0.9597582974  0.2808273679
10  7  -2.275455447e-16  0.03817407839  0.9992714583  0.03816480747
10  8  8.580672343e-17  0.005685628392  0.9999838369  0.005685597759
10  9  3.380838023e-16  0.001343971029  0.9999990969  0.001343970624
