#nx  ny  tilde_F(nx,ny).real()  tilde_F(nx,ny).imag()  ArgofLog.real()  ArgofLog.imag()
#Extra momentum point for pm3d corners2color c1
0  0  1.7335029e-16  0.0197017703  0.9998059264  0.01970049575
0  1  -1.708180262e-16  0.0251498132  0.9996837601  0.02514716202
0  2  1.666394249e-16  0.06082934071  0.9981504661  0.06079183411
0  3  4.36347903e-16  0.1382442731  0.9904594695  0.1378043516
0  4  2.038260991e-16  0.1296662627  0.9916051022  0.1293032142
0  5  1.732030931e-16  0.06566513174  0.9978448198  0.06561795156
0  6  1.705875923e-17  0.03173730854  0.9994964139  0.03173198087
0  7  1.393133201e-16  0.01783276429  0.9998410005  0.01783181914
0  8  -5.755554944e-17  0.01090860974  0.9999405017  0.01090839339
0  9  -6.188098937e-17  0.003559797473  0.9999936639  0.003559789954
0  10  9.49917485e-17  -0.01343259197  0.9999097841  -0.01343218803
0  11  -9.362148076e-18  -0.06286202505  0.9980248335  -0.06282063194
0  12  1.563182756e-16  -0.1623636009  0.9868479614  -0.1616511707
0  13  -6.23396127e-17  -0.1583191546  0.987493678  -0.1576586059
0  14  -7.979888584e-17  -0.06388245682  0.9979602097  -0.06383901531
0  15  -4.892246714e-17  -0.02008059847  0.9997983916  -0.02007924898
0  16  -5.731500051e-17  -0.004254297629  0.9999909505  -0.004254284796
0  17  5.055765025e-17  0.003508319846  0.9999938459  0.003508312649
0  18  2.626544769e-17  0.005283599092  0.9999860418  0.005283574509
0  19  -9.711638728e-17  0.0002359597752  0.9999999722  0.000235959773
0  20  5.869807819e-17  -0.01064665247  0.9999433249  -0.01064645133
0  21  1.724616944e-16  -0.03715825714  0.9993097114  -0.03714970677
0  22  3.640149827e-16  -0.1143652891  0.9934674152  -0.1141161469
0  23  3.645209414e-17  -0.1873365956  0.9825037591  -0.1862427538
0  24  -5.894944773e-17  -0.1027143657  0.9947295157  -0.1025338507
0  25  4.093056046e-16  -0.02912903708  0.9995757796  -0.02912491792
0  26  2.535449221e-16  -0.002174408213  0.999997636  -0.0021744065
0  27  -1.320621683e-16  0.007951718752  0.9999683853  0.007951634954
0  28  2.906451576e-16  0.01419462084  0.9998992581  0.01419414417
0  29  -7.90763522e-18  0.02367803749  0.9997196884  0.02367582504
0  30  6.79393516e-17  0.04590658275  0.9989464779  0.04589046042
0  31  1.303824333e-16  0.09673890396  0.9953244403  0.0965880874
0  32  2.49634821e-16  0.1478363219  0.9890920992  0.1472984021
