#nx  ny  tilde_F(nx,ny).real()  tilde_F(nx,ny).imag()  ArgofLog.real()  ArgofLog.imag()
#Extra momentum point for pm3d corners2color c1
0  0  2.197634885e-16  0.001497556764  0.9999988787  0.001497556204
0  1  9.105174633e-17  0.001197204163  0.9999992834  0.001197203877
0  2  -1.073968364e-16  0.0001581259848  0.9999999875  0.0001581259841
0  3  -1.782571619e-16  -0.006602937381  0.9999782007  -0.006602889401
0  4  -1.123869439e-16  -0.4242310712  0.9113555089  -0.411620136
0  5  1.333311415e-16  -0.1749769527  0.9847305514  -0.1740854423
0  6  -1.304346624e-16  -0.005860324982  0.9999828283  -0.005860291438
0  7  -2.612829395e-16  -0.008298904069  0.9999655643  -0.008298808809
0  8  5.317992331e-16  -0.02664492238  0.9996450451  -0.02664176973
0  9  1.364475835e-16  -1.082791029  0.4688649619  -0.8832698611
0  10  -1.705063464e-16  -0.3207934635  0.9489855222  -0.3153196452
0  11  -1.538467371e-16  0.1008841758  0.9949155061  0.1007131361
0  12  -2.725002001e-17  0.9910965529  0.5477727842  0.8366271433
0  13  1.402704391e-16  0.04813035172  0.9988419582  0.0481117713
0  14  -4.016329716e-17  -0.006353100468  0.9999798191  -0.006353057731
0  15  -3.735622093e-17  -0.02130726309  0.9997730089  -0.02130565088
0  16  4.51709084e-17  -0.01917559524  0.9998161539  -0.0191744201
0  17  -2.148558141e-16  0.1288254923  0.9917134661  0.1284694564
0  18  -2.058752415e-16  0.1914948885  0.981720815  0.1903266702
0  19  2.327684935e-16  0.005732337152  0.9999835702  0.005732305758
0  20  -7.541673876e-17  -0.02558732582  0.9996726622  -0.02558453386
0  21  -4.4403149e-16  -0.01361860894  0.9999072682  -0.01361818798
0  22  -1.467040288e-16  0.015562515  0.9998789065  0.01556188682
0  23  5.332475982e-17  0.4001006528  0.9210217933  0.3895110477
0  24  -7.621370125e-17  0.7352352123  0.7416730026  0.6707616248
0  25  -9.435748374e-17  -0.084570209  0.9964260707  -0.08446943566
0  26  -1.954962024e-16  -1.280518991  0.2862179694  -0.9581645339
0  27  -2.760797409e-16  -0.06962648257  0.9975770555  -0.06957023978
0  28  -4.469251672e-16  -0.01465782493  0.999892576  -0.01465730006
0  29  -2.416687587e-16  -0.005561097443  0.9999845371  -0.00556106878
0  30  7.084900911e-17  -0.02236300311  0.9997499585  -0.02236113919
0  31  -5.62813094e-17  -0.5295502178  0.8630343631  -0.5051452148
0  32  -2.264975216e-16  -0.05594188096  0.998435661  -0.05591270722
0  33  -3.245410138e-16  -0.00146337531  0.9999989293  -0.001463374788
0  34  -3.994509832e-16  0.0008172182356  0.9999996661  0.0008172181446
0  35  2.033673803e-16  0.001399843123  0.9999990202  0.001399842666
0  36  2.033673803e-16  0.001399843123  0.9999990202  0.001399842666

1  0  2.054716429e-16  0.001197204163  0.9999992834  0.001197203877
1  1  2.609555435e-16  0.001092278843  0.9999994035  0.001092278626
1  2  1.973616188e-16  0.0003803550379  0.9999999277  0.0003803550287
1  3  -3.993765882e-17  -0.002943816685  0.999995667  -0.002943812433
1  4  4.706416377e-17  -0.1010680836  0.9948969673  -0.1008961071
1  5  -4.346392661e-17  -0.2999128565  0.9553622382  -0.2954369541
1  6  -1.527840485e-16  -0.008252968739  0.9999659444  -0.008252875052
1  7  1.365787636e-16  -0.004552733671  0.9999896363  -0.004552717943
1  8  8.141975378e-17  -0.01135372276  0.9999355472  -0.01135347883
1  9  9.217544063e-18  -0.01130771048  0.9999360685  -0.01130746951
1  10  5.988001277e-17  -0.007199384023  0.9999740845  -0.007199321831
1  11  1.687634663e-16  -0.01733442653  0.9998497626  -0.01733355843
1  12  2.394806533e-16  0.1009934687  0.9949044929  0.1008218727
1  13  2.351402479e-16  0.0857098791  0.9963291564  0.08560497755
1  14  6.330016045e-18  0.1965519527  0.9807457717  0.1952888406
1  15  -2.538206303e-16  -0.01047966608  0.9999450888  -0.01047947426
1  16  9.910304165e-17  -0.01799618494  0.999838073  -0.01799521357
1  17  -2.356996433e-16  -0.01306150429  0.9999146998  -0.0130611329
1  18  1.625542478e-17  -0.002342685088  0.9999972559  -0.002342682945
1  19  1.927461236e-16  -0.01143375956  0.9999346353  -0.01143351044
1  20  4.939659793e-17  -0.02083414526  0.999782977  -0.02083263808
1  21  -2.41644161e-16  -0.01778035982  0.9998419336  -0.01777942298
1  22  -3.806663078e-17  0.01740171606  0.999848594  0.01740083781
1  23  -2.142974635e-16  0.2290251324  0.9738881802  0.2270282195
1  24  -5.835992041e-17  0.1073886711  0.994239376  0.1071823832
1  25  -8.028017909e-17  0.01752488987  0.999846443  0.01752399283
1  26  -1.82606682e-16  -0.005296459832  0.9999859738  -0.005296435069
1  27  -1.157502497e-17  -0.01371628413  0.9999059332  -0.01371585405
1  28  -1.702924644e-16  -0.01870738295  0.999825022  -0.01870629181
1  29  -3.075574601e-16  -0.007613156949  0.9999710201  -0.007613083406
1  30  -8.423296803e-17  -0.004535560464  0.9999897144  -0.004535544913
