#k_sublattice  row_val   col_val  value.real  value.imag
3  0  1  -0.00914191  0.0351432
3  0  2  0.117151  -0.0345635
3  0  3  0  0
3  0  4  0  0
3  0  5  0  0
3  1  0  -0.00914191  -0.0351432
3  1  1  0.00134151  0
3  1  2  -0.00232463  -0.00386622
3  1  3  0  0
3  1  4  0  0
3  1  5  0  0
3  2  0  0.117151  0.0345635
3  2  1  -0.00232463  0.00386622
3  2  2  0.0151724  0
3  2  3  0  0
3  2  4  0  0
3  2  5  0  0
3  3  0  0  0
3  3  1  0  0
3  3  2  0  0
3  3  3  2.98023e-08  0
3  3  4  0  0
3  3  5  0  0
3  4  0  0  0
3  4  1  0  0
3  4  2  0  0
3  4  3  0  0
3  4  4  2.98023e-08  0
3  4  5  0  0
3  5  0  0  0
3  5  1  0  0
3  5  2  0  0
3  5  3  0  0
3  5  4  0  0
3  5  5  2.98023e-08  0
4  0  0  0.974577  0
4  0  1  -0.0065469  0.048738
4  0  2  0.141799  0.0474034
4  0  3  0  0
4  0  4  0  0
4  0  5  0  0
4  1  0  -0.0065469  -0.048738
4  1  1  0.00248199  0
4  1  2  0.00141777  -0.00740825
4  1  3  0  0
4  1  4  0  0
4  1  5  0  0
4  2  0  0.141799  -0.0474034
4  2  1  0.00141777  0.00740825
4  2  2  0.0229414  0
4  2  3  0  0
4  2  4  0  0
4  2  5  0  0
4  3  0  0  0
4  3  1  0  0
4  3  2  0  0
4  3  3  2.98023e-08  0
4  3  4  0  0
4  3  5  0  0
4  4  0  0  0
4  4  1  0  0
4  4  2  0  0
4  4  3  0  0
4  4  4  2.98023e-08  0
4  4  5  0  0
4  5  0  0  0
4  5  1  0  0
4  5  2  0  0
4  5  3  0  0
4  5  4  0  0
4  5  5  2.98023e-08  0
5  0  0  0.969911  0
5  0  1  -0.0794155  0.0389914
5  0  2  0.146122  0.00195249
5  0  3  0  0
5  0  4  0  0
5  0  5  0  0
5  1  0  -0.0794155  -0.0389914
5  1  1  0.00807012  0
5  1  2  -0.0118861  -0.00603435
5  1  3  0  0
5  1  4  0  0
5  1  5  0  0
5  2  0  0.146122  -0.00195249
5  2  1  -0.0118861  0.00603435
5  2  2  0.0220192  0
5  2  3  0  0
5  2  4  0  0
5  2  5  0  0
5  3  0  0  0
5  3  1  0  0
5  3  2  0  0
5  3  3  0.994399  0
5  3  4  0.0227225  -0.0105007
5  3  5  0.0419521  0.0563819
5  4  0  0  0
5  4  1  0  0
5  4  2  0  0
5  4  3  0.0227225  0.0105007
5  4  4  0.000630883  0
5  4  5  0.000363567  0.00173295
5  5  0  0  0
5  5  1  0  0
5  5  2  0  0
5  5  3  0.0419521  -0.0563819
5  5  4  0.000363567  -0.00173295
5  5  5  0.00497028  0
6  0  0  0.97227  0
6  0  1  0.0574544  -0.0772509
6  0  2  0.0938243  0.0942597
6  0  3  0  0
6  0  4  0  0
6  0  5  0  0
6  1  0  0.0574544  0.0772509
6  1  1  0.00953445  0
6  1  2  -0.00194538  0.0130267
6  1  3  0  0
6  1  4  0  0
6  1  5  0  0
6  2  0  0.0938243  -0.0942597
6  2  1  -0.00194538  -0.0130267
6  2  2  0.0181952  0
6  2  3  0  0
6  2  4  0  0
6  2  5  0  0
6  3  0  0  0
6  3  1  0  0
6  3  2  0  0
6  3  3  2.98023e-08  0
6  3  4  0  0
6  3  5  0  0
6  4  0  0  0
6  4  1  0  0
6  4  2  0  0
6  4  3  0  0
6  4  4  2.98023e-08  0
6  4  5  0  0
6  5  0  0  0
6  5  1  0  0
6  5  2  0  0
6  5  3  0  0
6  5  4  0  0
6  5  5  2.98023e-08  0
7  0  0  0.969911  0
7  0  1  0.0794176  0.0389871
7  0  2  -0.146122  0.00195249
7  0  3  0  0
7  0  4  0  0
7  0  5  0  0
7  1  0  0.0794176  -0.0389871
7  1  1  0.00807012  0
7  1  2  -0.0118865  0.00603371
7  1  3  0  0
7  1  4  0  0
7  1  5  0  0
7  2  0  -0.146122  -0.00195249
7  2  1  -0.0118865  -0.00603371
7  2  2  0.0220192  0
7  2  3  0  0
7  2  4  0  0
7  2  5  0  0
7  3  0  0  0
7  3  1  0  0
7  3  2  0  0
7  3  3  0.994399  0
7  3  4  -0.0250212  -0.000719429
7  3  5  -0.0702773  -2.16458e-06
7  4  0  0  0
7  4  1  0  0
7  4  2  0  0
7  4  3  -0.0250212  0.000719429
7  4  4  0.000630883  0
7  4  5  0.00176994  -5.08455e-05
7  5  0  0  0
7  5  1  0  0
7  5  2  0  0
7  5  3  -0.0702773  2.16458e-06
7  5  4  0.00176994  5.08455e-05
7  5  5  0.00497028  0
8  0  0  2.98023e-08  0
8  0  1  -1.26407e-18  -9.41027e-18
8  0  2  3.14068e-17  -1.04993e-17
8  0  3  0  0
8  0  4  0  0
8  0  5  0  0
8  1  0  -1.26407e-18  9.41027e-18
8  1  1  2.98023e-08  0
8  1  2  6.85971e-20  3.58441e-19
8  1  3  0  0
8  1  4  0  0
8  1  5  0  0
8  2  0  3.14068e-17  1.04993e-17
8  2  1  6.85971e-20  -3.58441e-19
8  2  2  2.98023e-08  0
8  2  3  0  0
8  2  4  0  0
8  2  5  0  0
8  3  0  0  0
8  3  1  0  0
8  3  2  0  0
8  3  3  2.98023e-08  0
8  3  4  0  0
8  3  5  0  0
8  4  0  0  0
8  4  1  0  0
8  4  2  0  0
8  4  3  0  0
8  4  4  2.98023e-08  0
8  4  5  0  0
8  5  0  0  0
8  5  1  0  0
8  5  2  0  0
8  5  3  0  0
8  5  4  0  0
8  5  5  2.98023e-08  0
