#nx  ny  tilde_F(nx,ny).real()  tilde_F(nx,ny).imag()  ArgofLog.real()  ArgofLog.imag()
#Extra momentum point for pm3d corners2color c1
0  0  -2.040535968e-16  -0.007917022488  0.9999686605  -0.007916939783
0  1  -1.707772899e-16  -0.00753537672  0.9999716092  -0.007535305408
0  2  -1.270042895e-16  -0.006769374495  0.9999770879  -0.006769322795
0  3  4.173425817e-16  -0.005854975764  0.9999828597  -0.005854942312
0  4  2.123628281e-16  -0.005081665972  0.9999870884  -0.005081644101
0  5  8.749825558e-17  -0.004970908047  0.9999876451  -0.004970887575
0  6  -1.548341462e-16  -0.008221241001  0.9999662058  -0.00822114839
0  7  -1.09604577e-16  -0.04800770833  0.9988478513  -0.04798926957
0  8  1.10334582e-16  -0.07142192774  0.9974505381  -0.07136122159
0  9  -2.34540532e-17  -0.008602315912  0.9999630003  -0.008602209818
0  10  -3.531620312e-17  -0.002369696263  0.9999971923  -0.002369694045
0  11  -2.638919131e-16  -0.001520253852  0.9999988444  -0.001520253267
0  12  1.43726753e-16  -0.001580637256  0.9999987508  -0.001580636598
0  13  1.240916964e-17  -0.002362437407  0.9999972094  -0.00236243521
0  14  2.955618243e-16  -0.004194418957  0.9999912034  -0.004194406659
0  15  6.404635517e-17  -0.006750808369  0.9999772134  -0.006750757093
0  16  -1.354235131e-16  -0.00736400372  0.9999728858  -0.007363937163
0  17  -4.964494067e-16  -0.004847769275  0.9999882496  -0.004847750287
0  18  -1.685240361e-16  -0.003856525135  0.9999925636  -0.003856515575
0  19  -3.659134733e-17  -0.006265566177  0.9999803714  -0.006265525182
0  20  2.723006809e-16  -0.00749842969  0.9999718869  -0.007498359422
0  21  1.562522249e-16  -0.005472071138  0.9999850283  -0.005472043829
0  22  -3.816259546e-18  -0.003121310242  0.9999951287  -0.003121305174
0  23  2.636966213e-16  -0.001859545233  0.999998271  -0.001859544161
0  24  -1.155295604e-16  -0.001468181613  0.9999989222  -0.001468181086
0  25  1.795690297e-16  -0.001765462143  0.9999984416  -0.001765461226
0  26  2.316481398e-16  -0.003909088441  0.9999923595  -0.003909078485
0  27  -2.129032401e-16  -0.02724161178  0.9996289702  -0.02723824255
0  28  8.983896714e-17  -0.0858572346  0.9963165312  -0.0857517912
0  29  3.197165941e-16  -0.01747975169  0.999847233  -0.01747886157
0  30  3.565407758e-17  -0.00572261773  0.9999836259  -0.005722586496
0  31  2.95209651e-16  -0.004885575281  0.9999880656  -0.004885555846
0  32  2.486679851e-16  -0.005431827381  0.9999852477  -0.00543180067
0  33  3.606256371e-17  -0.00631688241  0.9999800486  -0.0063168404
0  34  -1.685056168e-16  -0.007189795601  0.9999741535  -0.007189733657
