#k_sublattice  row_val   col_val  value.real  value.imag
0  2  30  3.58386e-06  -6.36783e-07
0  2  31  1.64935e-05  3.01955e-05
0  2  32  -4.08405e-06  -1.53635e-06
0  2  33  -1.39293e-06  4.85876e-06
0  2  34  -1.41661e-06  1.45415e-06
0  2  35  -7.61379e-07  -5.44329e-06
0  2  36  4.99235e-15  5.8334e-16
0  2  37  -3.17292e-08  1.68269e-07
0  2  38  -1.20729e-10  -2.62168e-10
0  2  39  2.905e-08  2.33609e-07
0  2  40  1.89459e-06  -1.16692e-06
0  2  41  1.57146e-10  -2.93267e-11
0  2  42  2.92811e-07  1.45117e-07
0  2  43  5.21003e-11  -5.30841e-11
0  2  44  3.37293e-07  -1.11553e-07
0  2  45  2.99384e-11  2.21182e-11
0  2  46  -4.83057e-07  -3.54815e-07
0  2  47  -9.75886e-10  2.6204e-10
0  2  48  -6.7192e-07  4.76948e-07
0  2  49  -4.55104e-07  -7.77539e-06
0  2  50  4.01231e-07  8.87956e-07
0  2  51  -8.61202e-07  -7.53159e-07
0  2  52  3.16339e-07  -3.24726e-07
0  2  53  -1.0416e-06  6.80111e-07
0  3  0  1.03017e-11  1.2813e-12
0  3  1  -1.78171e-10  8.86379e-12
0  3  2  -1.02119e-10  -3.27542e-10
0  3  3  1.34513e-09  0
0  3  4  -1.96803e-10  -4.37548e-12
0  3  5  -3.30588e-10  -1.93735e-10
0  3  6  9.54981e-11  1.95069e-10
0  3  7  -1.44708e-10  -6.70455e-11
0  3  8  -2.76e-11  -1.76444e-10
0  3  9  -2.52039e-11  5.18632e-11
0  3  10  -3.37106e-11  -9.13062e-11
0  3  11  -1.54269e-10  1.14244e-11
0  3  12  -4.81133e-10  2.23944e-10
0  3  13  7.81754e-11  -2.23242e-11
0  3  14  3.07917e-11  -3.06649e-11
0  3  15  7.09237e-11  -5.23752e-11
0  3  16  6.09484e-11  -5.32606e-11
0  3  17  4.87701e-11  7.92909e-11
0  3  18  1.49992e-10  -8.56077e-11
0  3  19  4.48269e-12  6.86617e-11
0  3  20  -8.81676e-11  9.05081e-11
0  3  21  5.26178e-10  1.0416e-10
0  3  22  -1.11722e-10  1.31846e-11
0  3  23  -7.89931e-11  -4.16506e-11
0  3  24  5.80152e-11  5.7831e-11
0  3  25  -4.32418e-11  -2.98945e-11
0  3  26  -9.28936e-13  -6.79497e-11
0  3  27  7.88416e-07  -1.0156e-06
0  3  28  4.86328e-06  1.37749e-06
0  3  29  -2.00504e-06  5.92591e-07
0  3  30  1.14927e-09  -4.39041e-09
0  3  31  3.80829e-06  -2.08749e-06
0  3  32  1.54825e-07  3.68079e-06
0  3  33  -1.18043e-06  2.90408e-06
0  3  34  2.22671e-06  2.74331e-06
0  3  35  -2.45338e-05  2.41215e-05
0  3  36  -2.81829e-15  5.59399e-15
0  3  37  -3.07049e-07  1.12165e-07
0  3  38  -6.1898e-08  1.20176e-07
0  3  39  2.79679e-10  8.90171e-11
0  3  40  -1.47646e-07  -2.38923e-07
0  3  41  -7.4684e-11  -1.12427e-10
0  3  42  1.70966e-07  1.08861e-07
0  3  43  -8.12078e-11  -1.00808e-10
0  3  44  -1.8184e-06  -1.28025e-06
0  3  45  -4.36105e-11  1.7776e-11
0  3  46  1.10708e-07  -1.13885e-06
0  3  47  3.78211e-07  2.84463e-07
0  3  48  1.89407e-10  1.00974e-09
0  3  49  -9.81348e-07  5.88949e-08
0  3  50  5.57481e-07  -6.04991e-07
0  3  51  -4.81246e-07  -5.21425e-07
0  3  52  -4.97246e-07  -6.12602e-07
0  3  53  7.30313e-06  2.70232e-06
0  4  0  1.00189e-11  2.64558e-11
0  4  1  2.30729e-10  6.2928e-11
0  4  2  -1.73917e-10  1.85065e-11
0  4  3  -1.96803e-10  4.37548e-12
0  4  4  1.37422e-09  0
0  4  5  -2.98665e-10  2.04045e-10
0  4  6  3.97473e-12  -1.53446e-10
0  4  7  1.36795e-10  1.015e-10
0  4  8  -3.24484e-10  -6.44156e-11
0  4  9  1.04415e-10  -1.09603e-11
0  4  10  -8.80777e-11  -2.40258e-11
0  4  11  -7.57378e-11  -2.44305e-11
0  4  12  5.61236e-11  1.80423e-11
0  4  13  -4.7917e-10  -2.43719e-10
0  4  14  3.53665e-11  -2.67144e-11
0  4  15  -3.42224e-11  7.49256e-11
0  4  16  -6.76926e-11  -3.04893e-12
0  4  17  7.29923e-11  -6.85235e-11
0  4  18  -1.66174e-10  1.82585e-10
0  4  19  1.56995e-12  -9.02328e-11
0  4  20  5.38865e-11  3.89538e-11
0  4  21  -1.16896e-10  -2.58075e-11
0  4  22  5.35978e-10  -1.08429e-10
0  4  23  -6.56605e-11  3.75429e-11
0  4  24  -5.35063e-12  -5.6418e-11
0  4  25  4.57258e-11  2.89674e-11
0  4  26  -1.16001e-10  -6.30321e-11
0  4  27  4.77522e-07  1.0686e-07
0  4  28  4.37539e-06  -3.32668e-06
0  4  29  4.86003e-06  1.3854e-06
0  4  30  -3.53443e-06  -1.39001e-06
0  4  31  5.32255e-10  -3.57946e-09
0  4  32  9.75455e-07  -4.09894e-06
0  4  33  8.7849e-06  -3.32655e-05
0  4  34  4.33493e-06  -5.26626e-07
0  4  35  9.4566e-07  -2.35418e-06
0  4  36  -3.21588e-15  -1.81094e-15
0  4  37  -1.03169e-07  3.40169e-07
0  4  38  2.81898e-07  -1.6521e-07
0  4  39  1.01684e-07  -2.23587e-07
0  4  40  -2.32966e-10  -2.23178e-11
0  4  41  4.71914e-11  1.46964e-10
0  4  42  -2.01348e-06  -9.45727e-07
0  4  43  -1.5889e-10  1.86917e-11
0  4  44  1.60665e-07  3.2825e-08
0  4  45  -1.31908e-11  -1.21328e-11
0  4  46  -9.17469e-07  -8.40458e-07
0  4  47  -4.03894e-07  -1.07021e-06
0  4  48  8.57828e-07  -5.73447e-08
0  4  49  -4.55153e-10  6.81122e-10
0  4  50  -8.01849e-07  4.92253e-07
0  4  51  5.96861e-06  5.0025e-06
0  4  52  -9.68026e-07  1.17603e-07
0  4  53  -5.73254e-07  3.30032e-08
0  5  0  1.1908e-12  9.32137e-13
0  5  1  -4.05738e-10  -1.99433e-10
0  5  2  1.64721e-10  2.53964e-10
0  5  3  -3.30588e-10  1.93735e-10
0  5  4  -2.98665e-10  -2.04045e-10
0  5  5  2.7121e-09  0
0  5  6  -2.43946e-10  -3.52506e-10
0  5  7  1.22796e-11  3.07279e-11
0  5  8  2.651e-10  1.09404e-10
0  5  9  -1.90318e-11  -3.41015e-11
0  5  10  1.03974e-10  1.46454e-10
0  5  11  8.03401e-11  -7.85292e-11
0  5  12  5.94124e-11  -1.39253e-10
0  5  13  6.60966e-11  1.39542e-10
0  5  14  1.31961e-11  7.6504e-12
0  5  15  5.64888e-12  1.93819e-10
0  5  16  1.96071e-11  3.23298e-11
0  5  17  -1.20674e-10  3.242e-11
0  5  18  -1.25576e-11  1.85345e-10
