#nx  ny  tilde_F(nx,ny).real()  tilde_F(nx,ny).imag()  ArgofLog.real()  ArgofLog.imag()
#Extra momentum point for pm3d corners2color c1
0  0  1.571664404e-16  -0.01176615991  0.9999307795  -0.01176588842
0  1  2.495918278e-16  -0.01103392473  0.9999391269  -0.01103370084
0  2  8.555176912e-17  -0.009560087481  0.9999543027  -0.009559941857
0  3  -1.697044088e-16  -0.007631414685  0.9999708809  -0.007631340612
0  4  -3.760948769e-16  -0.005161343707  0.9999866803  -0.005161320791
0  5  -1.603598045e-16  -0.001026443371  0.9999994732  -0.001026443191
0  6  -5.532669561e-17  0.009569520234  0.9999542125  0.009569374179
0  7  2.182978467e-16  0.04563493964  0.9989589068  0.0456191018
0  8  6.039551194e-17  0.1059585852  0.9943916393  0.1057604264
0  9  1.313667474e-16  0.06519675946  0.997875444  0.06515058153
0  10  2.203614913e-17  1.242482631  0.3224472536  0.9465874332
0  11  -2.121123569e-16  0.02089484476  0.9997817107  0.02089332436
0  12  -2.545598537e-16  0.135596276  0.9908209021  0.1351811378
0  13  4.391766279e-17  -1.332304861  0.2362370595  -0.9716954521
0  14  -8.204524489e-17  0.4102023697  0.9170401376  0.3987949173
0  15  -2.229278058e-16  0.3906941312  0.9246449364  0.3808303317
0  16  -8.599510124e-17  0.1485420738  0.9889878968  0.1479964189
0  17  -9.624628076e-17  0.05336277555  0.9985765449  0.05333745331
0  18  -1.38645409e-16  0.0463395951  0.9989265131  0.04632301226
0  19  -7.365048679e-17  0.07553233394  0.9971487892  0.07546053408
0  20  -2.456893869e-16  0.3155736859  0.9506184851  0.3103618787
0  21  -4.858962626e-16  0.3005843678  0.9551636335  0.2960784241
0  22  -2.729965844e-16  -1.792875289  -0.2202580037  -0.9754416496
0  23  3.336020197e-17  0.8669907005  0.6471237187  0.7623850029
0  24  8.899526902e-17  0.02426335611  0.9997056592  0.0242609755
0  25  4.907586431e-17  1.189607319  0.3720243966  0.9282229518
0  26  -2.794138725e-17  0.08963823489  0.9959851828  0.08951824237
0  27  -1.951413193e-16  0.0978378283  0.9952176963  0.09768181512
0  28  -3.344342582e-18  0.07931943043  0.996855863  0.07923628261
0  29  3.252981188e-16  0.02218547738  0.9997539124  0.02218365749
0  30  1.394994567e-16  0.002838192833  0.9999959723  0.002838189022
0  31  -5.521012285e-17  -0.003448889008  0.9999940526  -0.003448882171
0  32  1.135242262e-17  -0.006499310232  0.9999788796  -0.006499264476
0  33  8.642533441e-18  -0.008649038899  0.9999625973  -0.008648931066
0  34  9.260272483e-17  -0.0103725032  0.9999462061  -0.01037231721
0  35  1.66328848e-16  -0.01151594628  0.9999336922  -0.01151569174
0  36  1.66328848e-16  -0.01151594628  0.9999336922  -0.01151569174

1  0  1.696614344e-16  -0.01103392473  0.9999391269  -0.01103370084
1  1  5.543016059e-17  -0.01080211682  0.9999416577  -0.01080190674
1  2  -9.67958287e-17  -0.009757752726  0.9999523935  -0.009757597882
1  3  -5.789714394e-17  -0.008170904987  0.9999666183  -0.008170814067
1  4  -1.0973899e-16  -0.006132532769  0.9999811961  -0.00613249433
1  5  -6.890672637e-17  -0.003076797333  0.9999952667  -0.003076792478
1  6  -1.360609556e-16  0.003532248068  0.9999937616  0.003532240723
1  7  1.572522749e-16  0.02380341617  0.9997167121  0.02380116839
1  8  1.451149767e-16  0.07816631032  0.9969465691  0.07808673564
1  9  7.114084803e-17  0.08789896787  0.9961393724  0.08778582367
1  10  -1.03045756e-16  -0.1067447643  0.9943081853  -0.1065421636
1  11  7.598324607e-17  -0.01844649025  0.9998298683  -0.01844544413
1  12  -4.090631279e-17  0.1010579045  0.9948979943  0.10088598
1  13  -1.172541384e-16  0.3759876055  0.9301454354  0.3671913247
1  14  1.168615586e-17  -0.07562417203  0.9971418548  -0.07555211001
1  15  8.026734389e-17  0.1843109786  0.9830627604  0.1832692258
1  16  2.311295365e-16  0.1924086594  0.9815464902  0.1912236585
1  17  1.044713403e-16  0.06528508523  0.9978696856  0.06523871939
1  18  7.827195598e-17  0.03428143534  0.9994124491  0.03427472105
1  19  -1.073097645e-17  0.04142728623  0.9991420127  0.04141543752
1  20  1.805276239e-16  0.1265771998  0.9919997963  0.1262394716
1  21  3.503514825e-16  0.1757911646  0.9845884825  0.1748871638
1  22  1.716980386e-16  0.04244793927  0.9990992215  0.04243519311
1  23  1.065859856e-16  0.1494547277  0.9888524154  0.1488989608
1  24  1.057716631e-16  0.3019318531  0.9547638052  0.2973652238
1  25  -6.414323e-17  0.02500359037  0.9996874265  0.02500098516
1  26  1.628033055e-16  -0.1355417425  0.9908282725  -0.1351271046
1  27  -9.966474767e-19  0.04753744387  0.9988703085  0.04751954164
1  28  1.773952872e-16  0.09692387753  0.995306557  0.09677219447
1  29  1.333848387e-16  0.04598928057  0.9989426794  0.04597307096
1  30  1.276125183e-16  0.01070859945  0.9999426635  0.01070839478
1  31  -1.49728739e-16  -0.0005100873927  0.9999998699  -0.0005100873706
1  32  -1.435421851e-16  -0.004808894675  0.9999884373  -0.00480887614
1  33  -5.76469506e-17  -0.007227579421  0.9999738812  -0.007227516496
1  34  8.441475467e-18  -0.009027432596  0.999959253  -0.009027309982
1  35  -1.829751871e-16  -0.0103725032  0.9999462061  -0.01037231721
1  36  -1.829751871e-16  -0.0103725032  0.9999462061  -0.01037231721

2  0  2.477995437e-16  -0.00956008748  0.9999543027  -0.009559941857
2  1  -8.979932113e-18  -0.009757752726  0.9999523935  -0.009757597882
2  2  -1.331886901e-16  -0.009177285374  0.999957889  -0.009177156553
2  3  1.764206189e-16  -0.007990176535  0.9999680787  -0.007990091516
2  4  4.65472609e-17  -0.00634380363  0.9999798781  -0.00634376108
2  5  1.197002297e-18  -0.003940128079  0.9999922377  -0.003940117884
2  6  2.408459938e-16  0.0007683460541  0.9999997048  0.0007683459785
2  7  -2.978972475e-17  0.01346563281  0.9999093397  0.01346522588
2  8  -5.989202369e-17  0.04969277279  0.9987655682  0.04967232367
2  9  -5.741204543e-17  0.08709722227  0.9962094341  0.08698714519
2  10  -1.086353202e-16  -0.06679202539  0.9977702418  -0.06674237465
2  11  -2.052765416e-16  -0.0874820022  0.9961758894  -0.08737046013
2  12  2.160513165e-17  0.1412504026  0.9900407371  0.1407811739
2  13  -2.047895707e-16  0.1925849266  0.9815127685  0.19139667
2  14  -7.601521266e-17  0.007744647194  0.9999700104  0.007744569774
2  15  4.105768696e-16  0.01454863522  0.9998941705  0.01454812199
2  16  9.919650256e-17  0.1153735264  0.9933518541  0.1151177396
2  17  7.034231853e-17  0.08010294494  0.9967934742  0.08001730924
2  18  2.86144089e-16  0.03543944874  0.9993720885  0.03543203082
2  19  3.509070738e-16  0.0264483559  0.9996502626  0.0264452725
2  20  1.397004505e-16  0.05592213588  0.9984367648  0.05589299303
2  21  2.294732785e-16  0.07908068584  0.9968747518  0.07899828641
2  22  -2.129780208e-17  0.08450607328  0.9964314862  0.08440552898
2  23  -3.581997676e-18  0.01071232495  0.9999426236  0.01071212007
2  24  -1.511877606e-16  0.1047489617  0.994518842  0.1045575098
2  25  1.59454962e-16  0.1958417975  0.9808842098  0.1945923097
2  26  -1.805027824e-16  0.02960797172  0.999561716  0.02960364603
2  27  -1.104908993e-16  -0.1550092936  0.988010096  -0.1543892814
2  28  -3.02218095e-16  0.05995574793  0.9982031925  0.05991983398
2  29  1.668711723e-16  0.07248134174  0.9973743773  0.07241789441
2  30  2.681340385e-16  0.02716042688  0.9996311783  0.02715708768
2  31  1.064914662e-17  0.005521248156  0.9999847579  0.005521220104
2  32  6.93479743e-17  -0.002017580785  0.9999979647  -0.002017579416
2  33  1.197044064e-17  -0.005274112857  0.9999860919  -0.005274088406
2  34  -1.131768444e-17  -0.007227579421  0.9999738812  -0.007227516496
2  35  -3.408318704e-16  -0.008649038899  0.9999625973  -0.008648931066
2  36  -3.408318704e-16  -0.008649038899  0.9999625973  -0.008648931066

3  0  3.668015368e-17  -0.007631414685  0.9999708809  -0.007631340612
3  1  -2.642364524e-16  -0.008170904987  0.9999666183  -0.008170814067
3  2  6.274062536e-17  -0.007990176535  0.9999680787  -0.007990091516
3  3  2.039659074e-16  -0.007142036948  0.9999744958  -0.00714197623
3  4  1.219735466e-16  -0.005763025429  0.9999833938  -0.005762993529
3  5  3.038133853e-16  -0.003686180758  0.999993206  -0.00368617241
3  6  -1.262334773e-16  0.000198467646  0.9999999803  0.0001984676447
3  7  1.623470224e-16  0.009686408207  0.9999530871  0.009686256734
3  8  1.237318682e-16  0.03477668508  0.999395352  0.03476967558
3  9  -1.940148962e-16  0.07247348314  0.9973749464  0.07241005644
3  10  2.097442881e-17  -0.08755590744  0.9961694296  -0.08744408251
3  11  3.672438685e-17  -0.1359466614  0.9907734758  -0.1355282986
3  12  -5.602145848e-17  0.1883504373  0.9823144335  0.1872387612
3  13  -2.411392668e-16  0.06008198468  0.9981956205  0.06004584343
3  14  -2.277433656e-16  0.009529331619  0.9999545963  0.009529187396
3  15  1.281085357e-16  0.003478736639  0.9999939492  0.003478729622
3  16  2.244939498e-16  0.1183314497  0.9930069996  0.1180554902
3  17  -8.655768158e-17  0.08887968051  0.9960528007  0.08876270777
3  18  -2.500503218e-16  0.04035360234  0.9991859039  0.04034265117
3  19  -1.673530471e-16  0.02988572573  0.9995534549  0.02988127716
3  20  -2.16741453e-16  0.03566494595  0.9993640732  0.03565738553
3  21  4.097044629e-16  0.03559878338  0.9993664302  0.03559126496
3  22  -5.08516035e-17  0.1492808345  0.988878293  0.1487270039
3  23  -2.372490426e-16  0.04672735723  0.9989084757  0.04671035464
3  24  -6.579691193e-17  0.007281704184  0.9999734885  0.007281639834
3  25  8.874147155e-17  0.03052340496  0.999534197  0.03051866552
3  26  -2.332491181e-16  0.1356935274  0.9908077508  0.1352774958
3  27  7.641587831e-17  0.07155587187  0.9974409708  0.0714948236
3  28  1.112532622e-17  -0.2089137711  0.9782567729  -0.2073974116
3  29  1.700272862e-16  0.04190795046  0.9991219904  0.04189568455
3  30  3.650640641e-16  0.05276177206  0.9986084206  0.05273729572
3  31  2.221924622e-17  0.01943277679  0.9998111895  0.01943155374
3  32  8.604584069e-17  0.003983276095  0.9999920668  0.003983265561
3  33  1.364423707e-17  -0.002017580785  0.9999979647  -0.002017579416
3  34  -1.130244479e-16  -0.004808894675  0.9999884373  -0.00480887614
3  35  1.211838175e-16  -0.006499310232  0.9999788796  -0.006499264476
3  36  1.211838175e-16  -0.006499310232  0.9999788796  -0.006499264476

4  0  1.102555888e-16  -0.005161343707  0.9999866803  -0.005161320791
4  1  1.053443661e-16  -0.006132532768  0.9999811961  -0.00613249433
4  2  -1.735120352e-16  -0.00634380363  0.9999798781  -0.00634376108
4  3  2.737825821e-16  -0.005763025429  0.9999833938  -0.005762993529
4  4  3.544468613e-16  -0.004466103897  0.999990027  -0.00446608905
4  5  2.208488993e-16  -0.002318473389  0.9999973123  -0.002318471312
4  6  -3.218653481e-17  0.001666456021  0.9999986115  0.00166645525
4  7  6.335614766e-17  0.01065450186  0.9999432413  0.01065430028
4  8  4.150814092e-17  0.03171498281  0.9994971221  0.03170966638
4  9  -1.163394373e-16  0.06292093136  0.9980211312  0.06287942179
4  10  2.106881627e-16  -0.3039848635  0.9541512996  -0.2993247358
4  11  4.235053747e-16  -0.2713380123  0.9634131438  -0.2680207349
4  12  1.401328787e-16  0.3128883752  0.9514484748  0.3078080568
4  13  3.471662437e-16  0.01781707437  0.9998412801  0.01781613171
4  14  2.443384719e-16  0.002748471333  0.999996223  0.002748467873
4  15  1.41838097e-16  0.003398620714  0.9999942247  0.003398614171
4  16  3.989057135e-16  0.01397272383  0.9999023831  0.01397226917
4  17  -1.186126803e-17  0.2591938854  0.9665969005  0.2563014474
4  18  1.425987417e-16  0.09018109742  0.9959364399  0.09005891219
4  19  -9.785336654e-18  0.03328089718  0.9994462421  0.03327475376
4  20  -6.066829696e-17  0.04403075092  0.9990308031  0.04401652517
4  21  5.673075209e-17  0.0221867961  0.9997538831  0.02218497589
4  22  -2.915753822e-16  0.2585770387  0.9667548153  0.2557051566
4  23  -6.673465728e-17  0.09830067264  0.9951723782  0.09814243551
4  24  -2.939455728e-16  0.005017828136  0.9999874107  0.005017807079
4  25  -4.452554842e-17  0.003035966288  0.9999953915  0.003035961625
4  26  -4.039566357e-17  0.007614619564  0.9999710089  0.007614545979
4  27  9.422044753e-17  0.1173700359  0.9931200408  0.1171007452
4  28  4.588088475e-17  0.2174998607  0.9764400032  0.2157890641
4  29  -1.880074156e-16  -0.5244419094  0.8656035291  -0.5007299975
4  30  -1.344607864e-16  -0.02606850487  0.9996602358  -0.02606555242
4  31  -6.44829302e-17  0.04598602998  0.9989428288  0.0459698238
4  32  1.379324948e-16  0.01943277679  0.9998111895  0.01943155374
4  33  -1.407233815e-16  0.005521248156  0.9999847579  0.005521220104
4  34  -2.441472827e-16  -0.0005100873928  0.9999998699  -0.0005100873707
4  35  -2.608260585e-17  -0.003448889009  0.9999940526  -0.003448882171
4  36  -2.608260585e-17  -0.003448889009  0.9999940526  -0.003448882171

5  0  4.259118297e-16  -0.001026443371  0.9999994732  -0.001026443191
5  1  -4.808025345e-17  -0.003076797333  0.9999952667  -0.003076792478
5  2  -6.700990447e-17  -0.003940128079  0.9999922377  -0.003940117884
5  3  -3.39320258e-17  -0.003686180758  0.999993206  -0.00368617241
5  4  -6.522386212e-17  -0.002318473389  0.9999973123  -0.002318471312
5  5  -1.73912633e-16  0.0003787873778  0.9999999283  0.0003787873687
5  6  3.729714049e-17  0.005588498276  0.9999843844  0.005588469187
5  7  1.708311642e-16  0.01678719206  0.9998590984  0.0167864036
5  8  -1.010099431e-16  0.03969320422  0.9992123282  0.03968278193
5  9  -1.985781309e-18  0.06663497117  0.9977807117  0.0665856698
5  10  -1.820816693e-16  -0.6835765848  0.7753188186  -0.6315700511
5  11  2.080184942e-16  -0.5060373439  0.8746721289  -0.4847150368
5  12  2.243702967e-18  0.6797314418  0.7777415582  0.6285841778
5  13  2.85940785e-16  0.003226031094  0.9999947964  0.003226025498
5  14  2.920219719e-16  -0.001156568227  0.9999993312  -0.001156567969
5  15  3.455821485e-16  0.001584763778  0.9999987443  0.001584763115
5  16  -9.458887787e-17  0.004761934281  0.999988662  0.004761916284
