#nx  ny  tilde_F(nx,ny).real()  tilde_F(nx,ny).imag()  ArgofLog.real()  ArgofLog.imag()
#Extra momentum point for pm3d corners2color c1
0  0  2.024616365e-16  0.5197243494  0.867956112  0.4966409041
0  1  1.252741975e-16  -0.03525728447  0.9993785263  -0.03524998034
0  2  1.404186654e-16  -0.05934122265  0.9982398263  -0.05930640161
0  3  -2.218589943e-16  0.06351677066  0.997983488  0.06347407081
0  4  -2.1906278e-16  0.008588231661  0.9999631214  0.008588126086
0  5  7.49288317e-18  0.05500780358  0.9984874522  0.0549800668
0  6  4.567905795e-18  0.06398073749  0.9979539307  0.06393709519
0  7  -1.687523097e-16  0.02714259412  0.9996316624  0.02713926149
0  8  -8.680755321e-17  0.01077161905  0.9999419867  0.01077141075
0  9  1.470237076e-16  0.007233002893  0.9999738419  0.007232939826
0  10  1.001092317e-16  0.01523140244  0.9998840044  0.01523081351
0  11  9.63302418e-17  0.03315557823  0.9994504042  0.03314950395
0  12  3.332806952e-17  0.03003628353  0.9995489447  0.03003176738
0  13  2.568584411e-16  0.03458597587  0.9994019648  0.03457908105
0  14  -5.729100379e-17  1.051886325  0.4959339215  0.8683602625
0  15  -3.298178647e-16  0.1545320821  0.9880836598  0.1539177741
0  16  -1.063728261e-17  -0.04001581848  0.999199474  -0.04000514
0  17  -7.396797315e-17  -0.08015576685  0.9967892461  -0.08006996166
0  18  3.125376587e-16  -0.08990819282  0.9959609803  -0.08978711321
0  19  3.167976423e-16  -0.06199589537  0.9980788699  -0.06195618955
0  20  -1.241410067e-16  0.07428851815  0.9972418768  0.07422020663
0  21  -8.513321603e-17  1.081377242  0.4701132479  0.8826061036
0  22  -1.502518116e-16  0.07335131337  0.9973109984  0.07328555431
0  23  -4.814518537e-17  0.0193376782  0.9998130329  0.01933647301
0  24  2.07813591e-16  0.03626615094  0.9993424552  0.03625820172
0  25  3.960512047e-16  0.02318631081  0.9997312095  0.02318423336
0  26  1.16363402e-16  0.00926515564  0.9999570788  0.009265023083
0  27  6.405635945e-17  0.007476233557  0.9999720531  0.007476163911
0  28  -1.486068441e-16  0.01659448667  0.9998623147  0.01659372505
0  29  -1.825439786e-16  0.04268719219  0.9990890402  0.0426742293
0  30  1.572235388e-16  0.07673210108  0.9970575365  0.07665682584
0  31  2.199373459e-16  0.01848448216  0.9998291668  0.01848342956
0  32  -5.044266069e-17  0.03317330513  0.9994498164  0.03316722111
0  33  -1.671928544e-17  0.06358129348  0.9979793904  0.06353846338
0  34  -1.465763444e-16  -0.1165274471  0.993218356  -0.1162639119
0  35  -2.21720278e-16  0.2554909021  0.9675393513  0.2527204062
0  36  -2.21720278e-16  0.2554909021  0.9675393513  0.2527204062

1  0  3.616850009e-17  -0.03525728446  0.9993785263  -0.03524998034
1  1  -2.26910374e-16  -0.06177202348  0.9980927152  -0.0617327462
1  2  -6.61798598e-17  -0.06600399085  0.9978225273  -0.0659560766
1  3  -2.907725732e-17  0.08329831683  0.9965327008  0.08320202116
1  4  8.230741712e-17  0.02352591325  0.9997232785  0.02352374317
1  5  -1.050177071e-16  -0.0008145418295  0.9999996683  -0.0008145417395
1  6  4.3689115e-16  0.05683044954  0.9983855846  0.05679986359
1  7  1.158593781e-16  0.04504316967  0.9989857279  0.04502793997
1  8  -1.249156189e-16  0.02133534816  0.9997724101  0.02133372957
1  9  -1.474138406e-17  0.01222971491  0.999925218  0.01222941005
1  10  -6.311664511e-17  0.01566031946  0.9998773797  0.01565967937
1  11  6.912184261e-17  0.03191546476  0.9994907448  0.03191004687
1  12  -1.081125182e-16  0.04877992629  0.9988104953  0.04876058344
1  13  1.286928871e-16  0.04715894956  0.9988882228  0.04714147152
1  14  1.198055954e-17  0.03331833423  0.9994449956  0.03331217006
1  15  1.333066945e-16  0.01536344914  0.9998819845  0.01536284476
1  16  -3.031028284e-17  0.003625487363  0.9999934279  0.003625479421
1  17  -2.311848925e-16  -0.005286432697  0.9999860268  -0.005286408075
1  18  9.386775345e-17  -0.01316330128  0.999913365  -0.01316292114
1  19  -7.04546225e-17  -0.00940646036  0.9999557596  -0.009406321645
1  20  -1.617919828e-16  0.0002292126895  0.9999999737  0.0002292126875
1  21  9.251249607e-17  0.009629888643  0.999953633  0.009629739806
1  22  8.401978142e-17  0.02446688649  0.9997007007  0.02446444547
1  23  2.298684728e-17  0.04247944833  0.9990978839  0.04246667376
1  24  2.146643502e-18  0.05127784511  0.9986855794  0.05125537626
1  25  1.102985603e-16  0.03980469767  0.9992078976  0.03979418731
1  26  8.988515541e-17  0.02061281961  0.9997875634  0.02061135995
1  27  2.143508755e-17  0.01138330746  0.9999352109  0.01138306162
1  28  -4.079690693e-17  0.01421479507  0.9998989715  0.01421431637
1  29  -1.135354104e-16  0.02993580675  0.9995519572  0.02993133578
1  30  1.817555669e-16  0.05854192116  0.9982869111  0.05850848817
1  31  -5.268610391e-17  0.03235771768  0.9994765347  0.03235207144
1  32  -2.773102016e-16  0.0005779224191  0.999999833  0.0005779223869
1  33  1.834019886e-16  0.06751222882  0.997721915  0.06746095483
1  34  2.429017788e-17  0.05270144817  0.9986116001  0.05267705568
1  35  3.088189211e-16  -0.1165274471  0.993218356  -0.1162639119
1  36  3.088189211e-16  -0.1165274471  0.993218356  -0.1162639119

2  0  -2.035275112e-16  -0.05934122265  0.9982398263  -0.05930640161
2  1  -1.364821266e-16  -0.06600399085  0.9978225273  -0.06595607659
2  2  4.000199559e-17  0.05260042543  0.9986169166  0.05257617293
2  3  3.55808416e-18  0.08751539394  0.9961729714  0.08740372412
2  4  -9.667476682e-17  0.03004213764  0.9995487689  0.03003761886
2  5  -8.202877781e-17  -0.02235595164  0.9997501161  -0.02235408947
2  6  5.346180865e-17  -0.008814166898  0.9999611555  -0.00881405277
2  7  6.208679803e-17  0.06057046581  0.9981661701  0.06053343597
2  8  -3.620579389e-16  0.05293862906  0.998599078  0.05291390579
2  9  -4.229357731e-16  0.03150872104  0.9995036413  0.03150350766
2  10  -2.479342504e-16  0.02444296384  0.9997012856  0.02444052997
2  11  2.085663487e-17  0.03050232264  0.9995348402  0.03049759301
2  12  3.054931903e-16  0.04382881812  0.9990396711  0.0438147872
2  13  2.625455429e-16  0.05782511271  0.998328594  0.05779289271
2  14  3.091415407e-16  0.0633545099  0.9979937742  0.06331213641
2  15  3.47178613e-16  0.04459640947  0.9990057449  0.04458162842
2  16  -4.552152637e-16  0.01301857746  0.9999152595  0.01301820973
2  17  -1.279395957e-16  0.0007668664341  0.999999706  0.0007668663589
2  18  -1.64049852e-17  -0.00134005507  0.9999991021  -0.001340054669
2  19  -1.225613575e-16  -0.001785918491  0.9999984052  -0.001785917542
2  20  -1.083313265e-16  -0.0008669635393  0.9999996242  -0.0008669634307
2  21  5.847053093e-17  0.003616437681  0.9999934607  0.003616429798
2  22  -8.569158049e-17  0.02544232031  0.9996763616  0.02543957554
2  23  9.376868481e-17  0.06146925808  0.9981113599  0.06143055544
2  24  -1.665411282e-16  0.06652330727  0.9977881407  0.0664742533
2  25  5.416969903e-17  0.05138411185  0.998680127  0.05136150303
2  26  -1.307650134e-17  0.03428720718  0.9994122513  0.03428048949
2  27  -1.014984375e-16  0.02321767935  0.9997304818  0.02321559345
2  28  -3.472456737e-17  0.02289272565  0.999737973  0.02289072611
2  29  -1.693836533e-16  0.03627145383  0.9993422629  0.03626350112
